Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,GNB,Donny Anderson,Donny,Anderson,RB,44.0,27,74,215,Texas Tech,5/16/1943,4,14,14,11.0,1965.0,0,0,0,RB,RB,donny_anderson,69.0,0.0,1.0
1970,GNB,Travis Williams,Travis,Williams,RB,23.0,24,73,210,Arizona St.,1/14/1946,3,7,5,3.0,1967.0,0,0,0,RB,RB,travis_williams,21.0,0.0,0.0
1970,GNB,Jim Grabowski,Jim,Grabowski,FB,33.0,26,74,220,Illinois,9/9/1944,4,12,7,2.0,1966.0,0,0,0,FB,RB,jim_grabowski,19.0,0.0,0.0
1970,GNB,Dave Hampton,Dave,Hampton,RB,25.0,23,72,210,Wyoming,5/7/1947,1,6,2,2.0,1969.0,0,0,0,RB,RB,dave_hampton,44.0,0.0,0.0
1970,GNB,Larry Krause,Larry,Krause,RB,30.0,22,72,208,St. Norbert,4/22/1948,Rook,14,0,1.0,1970.0,0,0,0,RB,RB,larry_krause,1.0,0.0,0.0
1970,GNB,Perry Williams,Perry,Williams,RB,31.0,24,74,219,Purdue,12/11/1946,1,13,0,0.0,1969.0,0,0,0,RB,RB,perry_williams,6.0,0.0,0.0
1970,GNB,Perry Williams,Perry,Williams,RB,31.0,24,74,219,Purdue,12/11/1946,1,13,0,0.0,1969.0,0,0,0,RB,RB,perry_williams,46.0,0.0,0.0
1970,KAN,Ed Podolak,Ed,Podolak,RB,14.0,23,73,204,Iowa,9/1/1947,1,14,9,10.0,1969.0,0,0,0,RB,RB,ed_podolak,53.0,0.0,0.0
1970,KAN,Wendell Hayes,Wendell,Hayes,FB,38.0,30,73,220,Humboldt St.,8/5/1940,7,14,14,6.0,,0,0,0,FB,RB,wendell_hayes,0.0,0.0,0.0
1970,KAN,Robert Holmes,Robert,Holmes,RB,45.0,25,69,221,Southern,10/5/1945,2,14,0,4.0,1968.0,0,0,0,RB,RB,robert_holmes,29.0,0.0,1.0
1970,KAN,Warren McVea,Warren,McVea,RB,6.0,24,69,182,Houston,7/30/1946,2,14,2,3.0,1968.0,0,0,0,RB,RB,warren_mcvea,14.0,0.0,0.0
1970,KAN,Mike Garrett,Mike,Garrett,RB,21.0,26,69,191,USC,4/12/1944,4,3,3,1.0,1966.0,0,0,0,RB,RB,mike_garrett,66.0,1.0,2.0
1970,KAN,Mike Garrett,Mike,Garrett,RB,21.0,26,69,191,USC,4/12/1944,4,3,3,1.0,1966.0,0,0,0,RB,RB,mike_garrett,0.0,0.0,0.0
1970,MIA,Jim Kiick,Jim,Kiick,RB,21.0,24,71,214,Wyoming,8/9/1946,2,14,13,15.0,1968.0,0,0,0,RB,RB,jim_kiick,62.0,0.0,2.0
1970,MIA,Larry Csonka,Larry,Csonka,FB,39.0,24,75,237,Syracuse,12/25/1946,2,14,14,11.0,1968.0,0,0,0,FB,RB,larry_csonka,75.0,2.0,5.0
1970,MIA,Mercury Morris,Mercury,Morris,RB,22.0,23,70,190,West Texas A&M,1/5/1947,1,12,1,8.0,1969.0,0,0,0,RB,RB,mercury_morris,50.0,0.0,3.0
1970,MIA,Stan Mitchell,Stan,Mitchell,RB,35.0,26,74,210,Tennessee,8/17/1944,4,14,0,2.0,1966.0,0,0,0,RB,RB,stan_mitchell,10.0,0.0,0.0
1970,MIA,Hubert Ginn,Hubert,Ginn,RB,32.0,23,70,185,Florida A&M,1/4/1947,Rook,12,0,0.0,1970.0,0,0,0,RB,RB,hubert_ginn,6.0,0.0,0.0
1970,MIA,Barry Pryor,Barry,Pryor,RB,31.0,24,72,215,Boston Univ.,3/4/1946,1,2,0,0.0,,0,0,0,RB,RB,barry_pryor,0.0,0.0,0.0
1970,MIN,Dave Osborn,Dave,Osborn,RB,41.0,27,72,208,North Dakota,3/18/1943,5,14,10,10.0,1965.0,0,0,0,RB,RB,dave_osborn,48.0,0.0,1.0
1970,MIN,Bill Brown,Bill,Brown,FB,30.0,32,71,228,Illinois,6/29/1938,9,14,7,6.0,1961.0,0,0,0,FB,RB,bill_brown,6.0,0.0,0.0
1970,MIN,Bill Brown,Bill,Brown,FB,30.0,32,71,228,Illinois,6/29/1938,9,14,7,6.0,1961.0,0,0,0,FB,RB,bill_brown,72.0,0.0,4.0
1970,MIN,Bill Brown,Bill,Brown,FB,30.0,32,71,228,Illinois,6/29/1938,9,14,7,6.0,1961.0,0,0,0,FB,RB,bill_brown,0.0,0.0,0.0
1970,MIN,Clint Jones,Clint,Jones,RB,26.0,25,72,205,Michigan St.,5/24/1945,3,14,7,6.0,1967.0,0,0,0,RB,RB,clint_jones,24.0,0.0,0.0
1970,MIN,Jim Lindsey,Jim,Lindsey,RB,21.0,26,74,210,Arkansas,11/24/1944,4,11,0,2.0,1966.0,0,0,0,RB,RB,jim_lindsey,12.0,0.0,0.0
1970,MIN,Oscar Reed,Oscar,Reed,RB,32.0,26,72,222,Colorado St.,3/24/1944,2,12,4,2.0,1968.0,0,0,0,RB,RB,oscar_reed,24.0,0.0,0.0
1970,NOR,Tony Baker,Tony,Baker,FB,38.0,25,71,229,Iowa St.,2/16/1945,2,8,7,2.0,,0,0,0,FB,RB,tony_baker,0.0,0.0,1.0
1970,NOR,Tony Baker,Tony,Baker,FB,38.0,25,71,229,Iowa St.,2/16/1945,2,8,7,2.0,,0,0,0,FB,RB,tony_baker,0.0,0.0,0.0
1970,NOR,Tom Barrington,Tom,Barrington,RB,32.0,26,73,213,Ohio St.,1/29/1944,4,12,7,2.0,1966.0,0,0,0,RB,RB,tom_barrington,6.0,0.0,0.0
1970,NOR,Jim Otis,Jim,Otis,FB,35.0,22,72,220,Ohio St.,4/29/1948,Rook,13,6,2.0,1970.0,0,0,0,FB,RB,jim_otis,34.0,0.0,1.0
1970,NOR,Dick Davis,Dick,Davis,RB,36.0,24,71,215,Nebraska,11/28/1946,Rook,4,2,1.0,1969.0,0,0,0,RB,RB,dick_davis,1.0,0.0,0.0
1970,NOR,Don McCall,Don,McCall,RB,36.0,26,71,195,USC,9/21/1944,3,2,1,1.0,1967.0,0,0,0,RB,RB,don_mccall,11.0,0.0,0.0
1970,NOR,Elijah Pitts,Elijah,Pitts,HB,22.0,32,73,204,Philander Smith,2/3/1938,9,6,3,1.0,1961.0,0,0,0,HB,RB,elijah_pitts,28.0,0.0,0.0
1970,NOR,Bill Dusenbery,Bill,Dusenbery,RB,47.0,22,74,198,Johnson C. Smith,9/15/1948,Rook,8,0,0.0,1970.0,0,0,0,RB,RB,bill_dusenbery,0.0,0.0,0.0
1970,NOR,Earl Gros,Earl,Gros,FB,40.0,30,75,220,LSU,8/29/1940,8,1,0,0.0,1962.0,0,0,0,FB,RB,earl_gros,35.0,0.0,0.0
1970,NOR,Gary Lewis,Gary,Lewis,RB,22.0,28,75,225,"Washington St.,Arizona St.",2/22/1942,6,1,0,0.0,1964.0,0,0,0,RB,RB,gary_lewis,15.0,0.0,0.0
1970,NOR,Gary Lewis,Gary,Lewis,RB,22.0,28,75,225,"Washington St.,Arizona St.",2/22/1942,6,1,0,0.0,1964.0,0,0,0,RB,RB,gary_lewis,2.0,0.0,0.0
1970,NOR,Gary Lewis,Gary,Lewis,RB,22.0,28,75,225,"Washington St.,Arizona St.",2/22/1942,6,1,0,0.0,1964.0,0,0,0,RB,RB,gary_lewis,0.0,0.0,0.0
1970,NOR,Andy Livingston,Andy,Livingston,RB,48.0,26,73,236,Phoenix College (JC),10/21/1944,6,1,1,0.0,,0,0,0,RB,RB,andy_livingston,0.0,0.0,1.0
1970,NOR,Vic Nyvall,Vic,Nyvall,RB,36.0,22,70,185,Northwestern St. (LA),4/29/1948,Rook,2,1,0.0,,0,0,0,RB,RB,vic_nyvall,0.0,0.0,0.0
1970,NOR,Claxton Welch,Claxton,Welch,RB,42.0,23,71,203,Oregon,7/3/1947,1,1,0,0.0,1969.0,0,0,0,RB,RB,claxton_welch,0.0,0.0,0.0
1970,NOR,Ernie Wheelwright,Ernie,Wheelwright,RB,39.0,31,75,235,Southern Illinois,11/28/1939,6,4,0,0.0,,0,0,0,RB,RB,ernie_wheelwright,0.0,0.0,0.0
1970,NWE,Carl Garrett,Carl,Garrett,RB,30.0,23,71,210,New Mex. Highlands,8/31/1947,1,13,12,4.0,1969.0,0,0,0,RB,RB,carl_garrett,49.0,0.0,1.0
1970,NWE,Odell Lawson,Odell,Lawson,RB,32.0,22,74,218,Langston,12/20/1948,Rook,14,2,2.0,1970.0,0,0,0,RB,RB,odell_lawson,2.0,0.0,0.0
1970,NWE,Sid Blanks,Sid,Blanks,RB,22.0,30,73,200,Texas A&M-Kingsville,4/29/1940,6,14,0,1.0,1964.0,0,0,0,RB,RB,sid_blanks,22.0,0.0,1.0
1970,NWE,Bob Gladieux,Bob,Gladieux,RB,24.0,23,71,195,Notre Dame,1/2/1947,1,8,0,0.0,1969.0,0,0,0,RB,RB,bob_gladieux,4.0,0.0,0.0
1970,NWE,Eddie Ray,Eddie,Ray,RB,36.0,23,74,240,LSU,4/5/1947,Rook,5,1,0.0,1970.0,0,0,0,RB,RB,eddie_ray,9.0,0.0,0.0
1970,NYG,Ron Johnson,Ron,Johnson,RB,30.0,23,73,205,Michigan,10/17/1947,1,14,14,18.0,1969.0,0,0,0,RB,RB,ron_johnson,61.0,1.0,2.0
1970,NYG,Ron Johnson,Ron,Johnson,RB,30.0,23,73,205,Michigan,10/17/1947,1,14,14,18.0,1969.0,0,0,0,RB,RB,ron_johnson,30.0,0.0,0.0
1970,NYG,Ron Johnson,Ron,Johnson,RB,30.0,23,73,205,Michigan,10/17/1947,1,14,14,18.0,1969.0,0,0,0,RB,RB,ron_johnson,10.0,0.0,0.0
1970,NYG,Ron Johnson,Ron,Johnson,RB,30.0,23,73,205,Michigan,10/17/1947,1,14,14,18.0,1969.0,0,0,0,RB,RB,ron_johnson,1.0,0.0,0.0
1970,NYG,Tucker Frederickson,Tucker,Frederickson,FB,24.0,27,74,220,Auburn,1/12/1943,5,14,12,10.0,1965.0,0,0,0,FB,RB,tucker_frederickson,32.0,0.0,1.0
1970,NYG,Bobby Duhon,Bobby,Duhon,RB,28.0,24,72,195,Tulane,9/24/1946,2,14,0,3.0,1968.0,0,0,0,RB,RB,bobby_duhon,17.0,0.0,0.0
1970,NYG,Joe Morrison,Joe,Morrison,RB,40.0,33,73,210,Cincinnati,8/21/1937,11,10,3,2.0,1959.0,0,0,0,RB,RB,joe_morrison,60.0,0.0,0.0
1970,NYG,Ernie Koy,Ernie,Koy,RB,23.0,28,75,230,Texas,10/22/1942,5,12,0,0.0,1965.0,0,0,0,RB,RB,ernie_koy,26.0,0.0,1.0
1970,NYG,Les Shy,Les,Shy,RB,25.0,26,73,206,Long Beach St.,4/5/1944,4,13,0,0.0,1966.0,0,0,0,RB,RB,les_shy,8.0,0.0,0.0
1970,NYJ,Emerson Boozer,Emerson,Boozer,FB,32.0,27,71,195,MD-Eastern Shore,7/4/1943,4,10,10,7.0,1966.0,0,0,0,FB,RB,emerson_boozer,52.0,0.0,2.0
1970,NYJ,George Nock,George,Nock,RB,37.0,24,71,200,Morgan St.,3/4/1946,1,14,9,5.0,1969.0,0,0,0,RB,RB,george_nock,7.0,0.0,0.0
1970,NYJ,Lee White,Lee,White,FB,34.0,24,74,232,Weber St.,5/9/1946,2,14,6,3.0,1968.0,0,0,0,FB,RB,lee_white,5.0,0.0,0.0
1970,NYJ,Matt Snell,Matt,Snell,RB,41.0,29,74,219,Ohio St.,8/18/1941,6,3,3,2.0,1964.0,0,0,0,RB,RB,matt_snell,45.0,1.0,3.0
1970,NYJ,Chuck Mercein,Chuck,Mercein,RB,30.0,27,74,225,Yale,4/9/1943,5,9,0,1.0,1965.0,0,0,0,RB,RB,chuck_mercein,6.0,0.0,0.0
1970,NYJ,Cliff McClain,Cliff,McClain,RB,42.0,23,72,217,South Carolina St.,12/29/1947,Rook,10,0,0.0,1970.0,0,0,0,RB,RB,cliff_mcclain,6.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,6.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,39.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,2.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,6.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,39.0,0.0,0.0
1970,OTI,Mike Richardson,Mike,Richardson,RB,24.0,24,71,196,SMU,12/8/1946,1,14,7,6.0,1969.0,0,0,0,RB,RB,mike_richardson,2.0,0.0,0.0
1970,OTI,Joe Dawkins,Joe,Dawkins,FB,34.0,22,72,223,Wisconsin,1/27/1948,Rook,14,7,4.0,1970.0,0,0,0,FB,RB,joe_dawkins,35.0,0.0,0.0
1970,OTI,Joe Dawkins,Joe,Dawkins,FB,34.0,22,72,223,Wisconsin,1/27/1948,Rook,14,7,4.0,1970.0,0,0,0,FB,RB,joe_dawkins,35.0,0.0,0.0
1970,OTI,Roy Hopkins,Roy,Hopkins,RB,36.0,25,73,235,Texas Southern,2/18/1945,3,12,3,3.0,1967.0,0,0,0,RB,RB,roy_hopkins,10.0,0.0,0.0
1970,OTI,Roy Hopkins,Roy,Hopkins,RB,36.0,25,73,235,Texas Southern,2/18/1945,3,12,3,3.0,1967.0,0,0,0,RB,RB,roy_hopkins,10.0,0.0,0.0
1970,OTI,Woody Campbell,Woody,Campbell,RB,35.0,26,70,204,Northwestern,9/26/1944,3,6,6,2.0,1967.0,0,0,0,RB,RB,woody_campbell,17.0,0.0,1.0
1970,OTI,Hoyle Granger,Hoyle,Granger,FB,32.0,26,73,225,Mississippi St.,3/7/1944,4,5,5,2.0,1966.0,0,0,0,FB,RB,hoyle_granger,39.0,0.0,2.0
1970,OTI,Woody Campbell,Woody,Campbell,RB,35.0,26,70,204,Northwestern,9/26/1944,3,6,6,2.0,1967.0,0,0,0,RB,RB,woody_campbell,17.0,0.0,1.0
1970,OTI,Hoyle Granger,Hoyle,Granger,FB,32.0,26,73,225,Mississippi St.,3/7/1944,4,5,5,2.0,1966.0,0,0,0,FB,RB,hoyle_granger,39.0,0.0,2.0
1970,OTI,Tommie Smiley,Tommie,Smiley,RB,39.0,26,73,235,"Arizona,Lamar",2/18/1944,2,7,0,0.0,1968.0,0,0,0,RB,RB,tommie_smiley,4.0,0.0,0.0
1970,OTI,Tommie Smiley,Tommie,Smiley,RB,39.0,26,73,235,"Arizona,Lamar",2/18/1944,2,7,0,0.0,1968.0,0,0,0,RB,RB,tommie_smiley,4.0,0.0,0.0
1970,PHI,Lee Bouggess,Lee,Bouggess,RB,46.0,22,74,210,Louisville,1/18/1948,Rook,14,12,8.0,1970.0,0,0,0,RB,RB,lee_bouggess,12.0,0.0,0.0
