Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,CRD,Jerry Stovall,Jerry,Stovall,SS,21.0,29,74,205,LSU,4/30/1941,7,11,11,6.0,1963.0,0,0,0,SS,DB,jerry_stovall,47.0,0.0,3.0
1970,CRD,Nate Wright,Nate,Wright,DB,41.0,23,71,180,San Diego St.,12/21/1947,1,14,0,4.0,,0,0,0,DB,DB,nate_wright,0.0,0.0,0.0
1970,CRD,Chuck Latourette,Chuck,Latourette,SS,26.0,25,72,190,Rice,7/21/1945,3,14,3,3.0,,0,0,0,SS,DB,chuck_latourette,0.0,0.0,0.0
1970,CRD,Terry Brown,Terry,Brown,DB,24.0,23,72,205,Oklahoma St.,1/9/1947,1,10,1,1.0,1969.0,0,0,0,DB,DB,terry_brown,23.0,0.0,0.0
1970,CRD,Tony Plummer,Tony,Plummer,DB,43.0,23,71,188,Pacific,1/21/1947,Rook,1,0,0.0,1970.0,0,0,0,DB,DB,tony_plummer,8.0,0.0,0.0
1970,DAL,Mel Renfro,Mel,Renfro,RCB,20.0,29,72,190,Oregon,12/30/1941,6,14,14,11.0,1964.0,0,0,0,RCB,DB,mel_renfro,100.0,0.0,10.0
1970,DAL,Herb Adderley,Herb,Adderley,LCB,26.0,31,72,205,Michigan St.,6/8/1939,9,14,14,7.0,1961.0,0,0,0,LCB,DB,herb_adderley,106.0,5.0,5.0
1970,DAL,Cornell Green,Cornell,Green,SS,34.0,30,75,208,Utah St.,2/10/1940,8,14,14,7.0,,0,0,0,SS,DB,cornell_green,0.0,0.0,1.0
1970,DAL,Cornell Green,Cornell,Green,SS,34.0,30,75,208,Utah St.,2/10/1940,8,14,14,7.0,,0,0,0,SS,DB,cornell_green,0.0,0.0,0.0
1970,DAL,Mark Washington,Mark,Washington,DB,46.0,23,70,188,Morgan St.,12/28/1947,Rook,14,0,5.0,1970.0,0,0,0,DB,DB,mark_washington,31.0,0.0,0.0
1970,DAL,Charlie Waters,Charlie,Waters,FS,41.0,22,73,193,Clemson,9/10/1948,Rook,14,6,5.0,1970.0,0,0,0,FS,DB,charlie_waters,70.0,0.0,3.0
1970,DAL,Cliff Harris,Cliff,Harris,FS,43.0,22,72,188,Ouachita Baptist,11/12/1948,Rook,11,5,4.0,,0,0,0,FS,DB,cliff_harris,0.0,0.0,0.0
1970,DAL,Richmond Flowers,Richmond,Flowers,DB,45.0,23,72,180,Tennessee,6/13/1947,1,14,3,2.0,1969.0,0,0,0,DB,DB,richmond_flowers,15.0,0.0,0.0
1970,DEN,Charlie Greer,Charlie,Greer,SS,20.0,24,72,205,Colorado,4/4/1946,2,14,14,8.0,1968.0,0,0,0,SS,DB,charlie_greer,37.0,0.0,0.0
1970,DEN,Paul Martha,Paul,Martha,FS,47.0,28,72,187,Pittsburgh,6/22/1942,6,13,12,7.0,1964.0,0,0,0,FS,DB,paul_martha,31.0,0.0,0.0
1970,DEN,Cornell Gordon,Cornell,Gordon,LCB,28.0,29,72,187,North Carolina A&T,1/6/1941,5,14,14,6.0,1964.0,0,0,0,LCB,DB,cornell_gordon,24.0,0.0,0.0
1970,DEN,Bill Thompson,Bill,Thompson,RCB,36.0,24,73,201,MD-Eastern Shore,10/10/1946,1,9,9,4.0,1969.0,0,0,0,RCB,DB,bill_thompson,0.0,0.0,0.0
1970,DEN,Bill Thompson,Bill,Thompson,RCB,36.0,24,73,201,MD-Eastern Shore,10/10/1946,1,9,9,4.0,1969.0,0,0,0,RCB,DB,bill_thompson,0.0,0.0,0.0
1970,DEN,Bill Thompson,Bill,Thompson,RCB,36.0,24,73,201,MD-Eastern Shore,10/10/1946,1,9,9,4.0,1969.0,0,0,0,RCB,DB,bill_thompson,0.0,0.0,0.0
1970,DEN,Bill Thompson,Bill,Thompson,RCB,36.0,24,73,201,MD-Eastern Shore,10/10/1946,1,9,9,4.0,1969.0,0,0,0,RCB,DB,bill_thompson,81.0,1.0,3.0
1970,DEN,Booker Edgerson,Booker,Edgerson,DB,24.0,31,70,183,Western Illinois,7/5/1939,8,6,0,3.0,,0,0,0,DB,DB,booker_edgerson,0.0,0.0,1.0
1970,DEN,Pete Jaquess,Pete,Jaquess,DB,43.0,30,72,185,Eastern New Mexico,12/25/1940,6,13,2,2.0,1964.0,0,0,0,DB,DB,pete_jaquess,26.0,0.0,1.0
1970,DEN,George Saimes,George,Saimes,DB,26.0,29,71,186,Michigan St.,9/1/1941,7,8,2,1.0,1963.0,0,0,0,DB,DB,george_saimes,57.0,3.0,5.0
1970,DEN,Bob Wade,Bob,Wade,DB,37.0,26,74,200,Morgan St.,12/9/1944,2,3,2,1.0,1967.0,0,0,0,DB,DB,bob_wade,7.0,0.0,0.0
1970,DEN,Drake Garrett,Drake,Garrett,DB,23.0,24,69,183,Michigan St.,3/19/1946,2,1,0,0.0,1968.0,0,0,0,DB,DB,drake_garrett,5.0,0.0,0.0
1970,DEN,Alvin Mitchell,Alvin,Mitchell,DB,49.0,27,75,195,Morgan St.,10/18/1943,2,2,1,0.0,1968.0,0,0,0,DB,DB,alvin_mitchell,5.0,0.0,0.0
1970,DEN,Alvin Mitchell,Alvin,Mitchell,DB,49.0,27,75,195,Morgan St.,10/18/1943,2,2,1,0.0,1968.0,0,0,0,DB,DB,alvin_mitchell,0.0,0.0,0.0
1970,DET,Lem Barney,Lem,Barney,LCB,20.0,25,72,188,Jackson St.,9/8/1945,3,13,13,11.0,1967.0,0,0,0,LCB,DB,lem_barney,100.0,2.0,7.0
1970,DET,Dick LeBeau,Dick,LeBeau,RCB,44.0,33,73,185,Ohio St.,9/9/1937,11,14,14,10.0,1959.0,0,0,0,RCB,DB,dick_lebeau,80.0,0.0,3.0
1970,DET,Mike Weger,Mike,Weger,SS,28.0,25,74,200,Bowling Green,10/2/1945,3,14,14,9.0,1967.0,0,0,0,SS,DB,mike_weger,43.0,0.0,0.0
1970,DET,Wayne Rasmussen,Wayne,Rasmussen,FS,47.0,28,74,175,South Dakota St.,6/7/1942,6,14,8,5.0,1964.0,0,0,0,FS,DB,wayne_rasmussen,24.0,0.0,0.0
1970,DET,Tom Vaughn,Tom,Vaughn,FS,48.0,27,71,190,Iowa St.,2/28/1943,5,11,6,4.0,1965.0,0,0,0,FS,DB,tom_vaughn,30.0,0.0,0.0
1970,DET,Bobby Williams,Bobby,Williams,DB,45.0,28,72,205,Central Oklahoma,2/28/1942,4,14,1,4.0,1966.0,0,0,0,DB,DB,bobby_williams,0.0,0.0,0.0
1970,DET,Bobby Williams,Bobby,Williams,DB,45.0,28,72,205,Central Oklahoma,2/28/1942,4,14,1,4.0,1966.0,0,0,0,DB,DB,bobby_williams,6.0,0.0,0.0
1970,GNB,Willie Wood,Willie,Wood,FS,24.0,34,70,190,USC,12/23/1936,10,14,14,9.0,,0,0,0,FS,DB,willie_wood,0.0,0.0,0.0
1970,GNB,Doug Hart,Doug,Hart,SS,43.0,31,72,190,Texas-Arlington,6/3/1939,6,14,14,7.0,,0,0,0,SS,DB,doug_hart,0.0,0.0,0.0
1970,GNB,Ken Ellis,Ken,Ellis,LCB,48.0,23,70,190,Southern,9/27/1947,Rook,13,13,6.0,1970.0,0,0,0,LCB,DB,ken_ellis,56.0,1.0,2.0
1970,GNB,Bob Jeter,Bob,Jeter,RCB,21.0,33,73,200,Iowa,5/9/1937,7,14,14,6.0,1960.0,0,0,0,RCB,DB,bob_jeter,54.0,1.0,2.0
1970,GNB,Lee Harden,Lee,Harden,DB,28.0,23,71,195,Texas-El Paso,8/17/1947,Rook,8,0,2.0,1969.0,0,0,0,DB,DB,lee_harden,2.0,0.0,0.0
1970,GNB,Ervin Hunt,Ervin,Hunt,DB,45.0,23,74,190,Fresno St.,7/1/1947,Rook,6,0,2.0,1970.0,0,0,0,DB,DB,ervin_hunt,2.0,0.0,0.0
1970,GNB,Al Matthews,Al,Matthews,DB,29.0,23,71,190,Texas A&M-Kingsville,11/7/1947,Rook,14,1,1.0,1970.0,0,0,0,DB,DB,al_matthews,32.0,0.0,0.0
1970,KAN,Jim Marsalis,Jim,Marsalis,LCB,40.0,25,71,194,Tennessee St.,10/10/1945,1,14,14,11.0,1969.0,0,0,0,LCB,DB,jim_marsalis,38.0,1.0,2.0
1970,KAN,Johnny Robinson,Johnny,Robinson,FS,42.0,32,73,205,LSU,9/9/1938,10,14,14,11.0,1960.0,0,0,0,FS,DB,johnny_robinson,94.0,6.0,7.0
1970,KAN,Johnny Robinson,Johnny,Robinson,FS,42.0,32,73,205,LSU,9/9/1938,10,14,14,11.0,1960.0,0,0,0,FS,DB,johnny_robinson,9.0,0.0,0.0
1970,KAN,Jim Kearney,Jim,Kearney,SS,46.0,27,74,206,Prairie View A&M,1/21/1943,5,14,14,5.0,1965.0,0,0,0,SS,DB,jim_kearney,50.0,0.0,0.0
1970,KAN,Emmitt Thomas,Emmitt,Thomas,RCB,18.0,27,74,192,Bishop,6/3/1943,4,14,14,5.0,,0,0,0,RCB,DB,emmitt_thomas,0.0,0.0,0.0
1970,KAN,Ceasar Belser,Ceasar,Belser,DB,24.0,26,72,205,Ark-Pine Bluff,9/13/1944,2,14,0,2.0,1966.0,0,0,0,DB,DB,ceasar_belser,13.0,0.0,0.0
1970,KAN,David Hadley,David,Hadley,DB,23.0,22,69,186,Alcorn St.,10/8/1948,Rook,14,0,2.0,1970.0,0,0,0,DB,DB,david_hadley,5.0,0.0,0.0
1970,KAN,Willie Mitchell,Willie,Mitchell,DB,22.0,30,72,185,Tennessee St.,8/28/1940,6,14,0,2.0,,0,0,0,DB,DB,willie_mitchell,0.0,0.0,0.0
1970,MIA,Dick Anderson,Dick,Anderson,SS,40.0,24,74,196,Colorado,2/10/1946,2,14,14,8.0,1968.0,0,0,0,SS,DB,dick_anderson,0.0,0.0,0.0
1970,MIA,Dick Anderson,Dick,Anderson,SS,40.0,24,74,196,Colorado,2/10/1946,2,14,14,8.0,1968.0,0,0,0,SS,DB,dick_anderson,73.0,2.0,3.0
1970,MIA,Lloyd Mumphord,Lloyd,Mumphord,RCB,26.0,24,70,176,Texas Southern,12/20/1946,1,14,14,8.0,1969.0,0,0,0,RCB,DB,lloyd_mumphord,36.0,0.0,0.0
1970,MIA,Jake Scott,Jake,Scott,FS,13.0,25,72,188,Georgia,7/20/1945,Rook,14,14,8.0,1970.0,0,0,0,FS,DB,jake_scott,88.0,2.0,5.0
1970,MIA,Jake Scott,Jake,Scott,FS,13.0,25,72,188,Georgia,7/20/1945,Rook,14,14,8.0,1970.0,0,0,0,FS,DB,jake_scott,58.0,0.0,0.0
1970,MIA,Curtis Johnson,Curtis,Johnson,LCB,45.0,22,73,196,Toledo,6/22/1948,Rook,14,14,7.0,1970.0,0,0,0,LCB,DB,curtis_johnson,52.0,0.0,0.0
1970,MIA,Tim Foley,Tim,Foley,DB,25.0,22,72,194,Purdue,1/22/1948,Rook,14,0,3.0,1970.0,0,0,0,DB,DB,tim_foley,55.0,0.0,1.0
1970,MIA,Tim Foley,Tim,Foley,DB,25.0,22,72,194,Purdue,1/22/1948,Rook,14,0,3.0,1970.0,0,0,0,DB,DB,tim_foley,0.0,0.0,0.0
1970,MIA,Tim Foley,Tim,Foley,DB,25.0,22,72,194,Purdue,1/22/1948,Rook,14,0,3.0,1970.0,0,0,0,DB,DB,tim_foley,0.0,0.0,0.0
1970,MIA,Bob Petrella,Bob,Petrella,DB,48.0,26,71,190,Tennessee,11/7/1944,4,14,0,3.0,1966.0,0,0,0,DB,DB,bob_petrella,15.0,0.0,0.0
1970,MIA,Dean Brown,Dean,Brown,DB,44.0,25,70,175,Fort Valley St.,11/6/1945,1,5,0,2.0,,0,0,0,DB,DB,dean_brown,0.0,0.0,0.0
1970,MIN,Karl Kassulke,Karl,Kassulke,SS,29.0,29,72,195,"Marquette,Drake",3/20/1941,7,14,14,12.0,1963.0,0,0,0,SS,DB,karl_kassulke,59.0,0.0,1.0
1970,MIN,Paul Krause,Paul,Krause,FS,22.0,28,75,200,Iowa,2/19/1942,6,14,14,11.0,1964.0,0,0,0,FS,DB,paul_krause,119.0,3.0,8.0
1970,MIN,Paul Krause,Paul,Krause,FS,22.0,28,75,200,Iowa,2/19/1942,6,14,14,11.0,1964.0,0,0,0,FS,DB,paul_krause,0.0,0.0,0.0
1970,MIN,Paul Krause,Paul,Krause,FS,22.0,28,75,200,Iowa,2/19/1942,6,14,14,11.0,1964.0,0,0,0,FS,DB,paul_krause,0.0,0.0,0.0
1970,MIN,Ed Sharockman,Ed,Sharockman,RCB,45.0,31,72,200,Pittsburgh,11/4/1939,9,14,13,11.0,1961.0,0,0,0,RCB,DB,ed_sharockman,62.0,0.0,0.0
1970,MIN,Bobby Bryant,Bobby,Bryant,LCB,20.0,26,73,170,South Carolina,1/24/1944,2,11,10,8.0,1967.0,0,0,0,LCB,DB,bobby_bryant,72.0,0.0,2.0
1970,MIN,Dale Hackbart,Dale,Hackbart,DB,49.0,32,75,210,Wisconsin,7/21/1938,10,14,0,5.0,1960.0,0,0,0,DB,DB,dale_hackbart,45.0,0.0,0.0
1970,MIN,John Charles,John,Charles,DB,25.0,26,72,205,Purdue,5/9/1944,3,8,0,4.0,1967.0,0,0,0,DB,DB,john_charles,26.0,0.0,0.0
1970,MIN,Ted Provost,Ted,Provost,DB,28.0,22,74,195,Ohio St.,7/26/1948,Rook,7,0,4.0,1970.0,0,0,0,DB,DB,ted_provost,5.0,0.0,0.0
1970,MIN,Charlie West,Charlie,West,LCB,40.0,24,73,197,"Angelo State (TX),Texas-El Paso",8/31/1946,2,14,5,4.0,1968.0,0,0,0,LCB,DB,charlie_west,45.0,0.0,0.0
1970,NOR,Doug Wyatt,Doug,Wyatt,LCB,23.0,24,73,195,Tulsa,10/18/1946,Rook,14,11,6.0,1970.0,0,0,0,LCB,DB,doug_wyatt,19.0,0.0,0.0
1970,NOR,Delles Howell,Delles,Howell,RCB,20.0,22,75,200,Grambling St.,8/22/1948,Rook,13,10,5.0,1970.0,0,0,0,RCB,DB,delles_howell,25.0,0.0,0.0
1970,NOR,Elijah Nevett,Elijah,Nevett,SS,24.0,26,72,185,Clark (GA),4/28/1944,3,11,6,4.0,,0,0,0,SS,DB,elijah_nevett,0.0,0.0,0.0
1970,NOR,Joe Scarpati,Joe,Scarpati,FS,21.0,27,70,185,North Carolina St.,3/5/1943,6,14,10,4.0,1964.0,0,0,0,FS,DB,joe_scarpati,36.0,0.0,0.0
1970,NOR,Gene Howard,Gene,Howard,RCB,29.0,24,72,190,Langston,12/22/1946,2,8,6,2.0,1968.0,0,0,0,RCB,DB,gene_howard,25.0,0.0,0.0
1970,NOR,Major Hazelton,Major,Hazelton,DB,49.0,26,73,185,Florida A&M,9/9/1944,2,3,2,1.0,1968.0,0,0,0,DB,DB,major_hazelton,6.0,0.0,0.0
1970,NOR,Dicky Lyons,Dicky,Lyons,DB,43.0,23,72,191,Kentucky,8/11/1947,Rook,4,3,1.0,1969.0,0,0,0,DB,DB,dicky_lyons,1.0,0.0,0.0
1970,NWE,Daryl Johnson,Daryl,Johnson,RCB,23.0,24,71,190,Morgan St.,8/11/1946,2,14,14,5.0,1968.0,0,0,0,RCB,DB,daryl_johnson,14.0,0.0,0.0
1970,NWE,Clarence Scott,Clarence,Scott,SS,26.0,26,73,186,Morgan St.,5/5/1944,1,14,14,5.0,,0,0,0,SS,DB,clarence_scott,64.0,0.0,1.0
1970,NWE,Don Webb,Don,Webb,FS,42.0,31,70,182,Iowa St.,5/22/1939,9,14,14,5.0,1961.0,0,0,0,FS,DB,don_webb,40.0,0.0,1.0
1970,NWE,Larry Carwell,Larry,Carwell,LCB,41.0,26,73,188,Iowa St.,8/5/1944,3,10,9,3.0,1967.0,0,0,0,LCB,DB,larry_carwell,23.0,0.0,0.0
1970,NWE,Tom Janik,Tom,Janik,DB,21.0,30,75,190,"Texas A&M,Texas A&M-Kingsville",9/6/1940,7,14,0,3.0,1963.0,0,0,0,DB,DB,tom_janik,33.0,0.0,2.0
1970,NWE,Randy Beverly,Randy,Beverly,DB,27.0,26,71,190,Colorado St.,4/3/1944,3,13,3,2.0,,0,0,0,DB,DB,randy_beverly,0.0,0.0,0.0
1970,NWE,Art McMahon,Art,McMahon,DB,28.0,24,72,190,North Carolina St.,2/24/1946,2,7,2,1.0,1968.0,0,0,0,DB,DB,art_mcmahon,8.0,0.0,0.0
1970,NWE,John Outlaw,John,Outlaw,DB,44.0,25,70,180,Jackson St.,1/8/1945,1,5,0,1.0,1968.0,0,0,0,DB,DB,john_outlaw,38.0,0.0,0.0
1970,NYG,Spider Lockhart,Spider,Lockhart,FS,43.0,27,74,175,North Texas,4/6/1943,5,14,14,7.0,1965.0,0,0,0,FS,DB,spider_lockhart,48.0,0.0,2.0
1970,NYG,Tom Longo,Tom,Longo,SS,44.0,28,73,200,Notre Dame,2/21/1942,1,14,14,6.0,1965.0,0,0,0,SS,DB,tom_longo,10.0,0.0,0.0
1970,NYG,Willie Williams,Willie,Williams,RCB,41.0,28,72,190,Grambling St.,12/29/1942,5,14,14,6.0,1965.0,0,0,0,RCB,DB,willie_williams,37.0,0.0,1.0
1970,NYG,Willie Williams,Willie,Williams,RCB,41.0,28,72,190,Grambling St.,12/29/1942,5,14,14,6.0,1965.0,0,0,0,RCB,DB,willie_williams,0.0,0.0,0.0
1970,NYG,Willie Williams,Willie,Williams,RCB,41.0,28,72,190,Grambling St.,12/29/1942,5,14,14,6.0,1965.0,0,0,0,RCB,DB,willie_williams,45.0,0.0,0.0
1970,NYG,Otto Brown,Otto,Brown,DB,21.0,23,73,188,Prairie View A&M,1/12/1947,1,13,0,3.0,,0,0,0,DB,DB,otto_brown,0.0,0.0,0.0
1970,NYG,Scott Eaton,Scott,Eaton,LCB,20.0,26,75,205,Oregon St.,8/20/1944,3,8,7,3.0,1967.0,0,0,0,LCB,DB,scott_eaton,19.0,0.0,0.0
1970,NYG,Joe Green,Joe,Green,DB,33.0,22,71,195,Bowling Green,11/20/1948,Rook,14,0,3.0,,0,0,0,DB,DB,joe_green,0.0,0.0,0.0
1970,NYG,Kenny Parker,Kenny,Parker,LCB,26.0,24,73,190,Fordham,7/22/1946,Rook,14,7,3.0,1968.0,0,0,0,LCB,DB,kenny_parker,3.0,0.0,0.0
1970,NYG,Al Brenner,Al,Brenner,DB,48.0,23,73,200,Michigan St.,11/13/1947,1,1,0,0.0,1969.0,0,0,0,DB,DB,al_brenner,2.0,0.0,0.0
1970,NYJ,W.K. Hicks,W.K.,Hicks,FS,33.0,28,73,195,Texas Southern,7/14/1942,6,14,14,8.0,,0,0,0,FS,DB,w.k._hicks,0.0,0.0,0.0
1970,NYJ,Steve Tannen,Steve,Tannen,LCB,21.0,22,73,194,Florida,7/23/1948,Rook,14,14,7.0,1970.0,0,0,0,LCB,DB,steve_tannen,20.0,0.0,0.0
1970,NYJ,Earlie Thomas,Earlie,Thomas,RCB,45.0,25,73,190,Colorado St.,12/11/1945,Rook,14,14,7.0,1970.0,0,0,0,RCB,DB,earlie_thomas,26.0,0.0,0.0
1970,NYJ,Gus Hollomon,Gus,Hollomon,SS,48.0,25,75,195,Houston,10/23/1945,2,14,13,6.0,1968.0,0,0,0,SS,DB,gus_hollomon,19.0,0.0,0.0
