Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,NYG,Bill Johnson,Bill,Johnson,P,36.0,26,74,208,West Alabama,7/9/1944,Rook,11,0,1.0,,0,0,0,P,K,bill_johnson,0.0,0.0,0.0
1970,NYG,Bill Johnson,Bill,Johnson,P,36.0,26,74,208,West Alabama,7/9/1944,Rook,11,0,1.0,,0,0,0,P,K,bill_johnson,29.0,0.0,0.0
1970,NYJ,Jim Turner,Jim,Turner,K,11.0,29,74,205,Utah St.,3/28/1941,6,14,0,3.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1970,NYJ,Jim Turner,Jim,Turner,K,11.0,29,74,205,Utah St.,3/28/1941,6,14,0,3.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1970,NYJ,Jim Turner,Jim,Turner,K,11.0,29,74,205,Utah St.,3/28/1941,6,14,0,3.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1970,NYJ,Jim Turner,Jim,Turner,K,11.0,29,74,205,Utah St.,3/28/1941,6,14,0,3.0,1963.0,0,0,0,K,K,jim_turner,44.0,0.0,2.0
1970,NYJ,Jim Turner,Jim,Turner,K,11.0,29,74,205,Utah St.,3/28/1941,6,14,0,3.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1970,NYJ,Steve O'Neal,Steve,O'Neal,P,20.0,24,75,185,Texas A&M,2/4/1946,1,14,0,2.0,1969.0,0,0,0,P,K,steve_o'neal,11.0,0.0,0.0
1970,OTI,Roy Gerela,Roy,Gerela,K,3.0,22,70,185,New Mexico St.,4/2/1948,1,14,0,3.0,1969.0,0,0,0,K,K,roy_gerela,24.0,0.0,2.0
1970,OTI,Spike Jones,Spike,Jones,P,11.0,23,74,197,Georgia,7/9/1947,Rook,14,0,3.0,1970.0,0,0,0,P,K,spike_jones,11.0,0.0,0.0
1970,OTI,Roy Gerela,Roy,Gerela,K,3.0,22,70,185,New Mexico St.,4/2/1948,1,14,0,3.0,1969.0,0,0,0,K,K,roy_gerela,24.0,0.0,2.0
1970,OTI,Spike Jones,Spike,Jones,P,11.0,23,74,197,Georgia,7/9/1947,Rook,14,0,3.0,1970.0,0,0,0,P,K,spike_jones,11.0,0.0,0.0
1970,PHI,Mark Moseley,Mark,Moseley,K,3.0,22,71,202,"Texas A&M,S.F. Austin",3/12/1948,Rook,14,0,0.0,1970.0,0,0,0,K,K,mark_moseley,44.0,1.0,2.0
1970,PIT,Bobby Walden,Bobby,Walden,P,39.0,32,72,190,Georgia,3/9/1938,6,13,0,4.0,1961.0,0,0,0,P,K,bobby_walden,28.0,0.0,1.0
1970,PIT,Allan Watson,Allan,Watson,K,14.0,26,69,162,Newport (Wales),11/5/1944,Rook,4,0,0.0,,0,0,0,K,K,allan_watson,0.0,0.0,0.0
1970,PIT,Gene Mingo,Gene,Mingo,K,21.0,32,74,216,,9/22/1938,10,10,0,-1.0,,0,0,0,K,K,gene_mingo,0.0,0.0,1.0
1970,RAI,Mike Eischeid,Mike,Eischeid,P,11.0,30,72,190,Upper Iowa,9/29/1940,4,14,0,1.0,,0,0,0,P,K,mike_eischeid,0.0,0.0,0.0
1970,RAM,David Ray,David,Ray,K,27.0,26,72,195,Alabama,9/19/1944,1,14,0,2.0,1966.0,0,0,0,K,K,david_ray,10.0,0.0,0.0
1970,SDG,Mike Mercer,Mike,Mercer,K,15.0,35,72,220,"Minnesota,Hardin-Simmons,Arizona St.",11/21/1935,9,14,0,4.0,1961.0,0,0,0,K,K,mike_mercer,26.0,0.0,1.0
1970,SDG,Dennis Partee,Dennis,Partee,P,29.0,24,73,229,SMU,9/2/1946,2,13,0,3.0,1968.0,0,0,0,P,K,dennis_partee,28.0,0.0,0.0
1970,SFO,Bruce Gossett,Bruce,Gossett,K,30.0,29,73,204,"Ferrum,Clarion,Duquesne,Richmond",11/9/1941,6,14,0,5.0,,0,0,0,K,K,bruce_gossett,0.0,0.0,0.0
1970,SFO,Steve Spurrier,Steve,Spurrier,P,11.0,25,74,204,Florida,4/20/1945,3,14,0,1.0,1967.0,0,0,0,P,K,steve_spurrier,26.0,0.0,0.0
1970,WAS,Curt Knight,Curt,Knight,K,5.0,27,74,190,"North Texas,Texas,Coast Guard",4/14/1943,1,14,0,5.0,,0,0,0,K,K,curt_knight,0.0,0.0,1.0
1970,WAS,Mike Bragg,Mike,Bragg,P,4.0,24,71,186,Richmond,9/26/1946,2,14,0,2.0,1968.0,0,0,0,P,K,mike_bragg,21.0,0.0,0.0
1971,ATL,Bill Bell,Bill,Bell,K,37.0,24,72,192,Kansas,12/9/1947,1,14,0,2.0,1970.0,0,0,0,K,K,bill_bell,3.0,0.0,0.0
1971,ATL,Billy Lothridge,Billy,Lothridge,P,26.0,29,73,194,Georgia Tech,1/1/1942,7,9,0,1.0,1964.0,0,0,0,P,K,billy_lothridge,16.0,0.0,0.0
1971,BUF,John Leypoldt,John,Leypoldt,K,3.0,25,74,229,Northern Virginia CC,3/31/1946,Rook,8,0,3.0,,0,0,0,K,K,john_leypoldt,0.0,0.0,0.0
1971,BUF,Spike Jones,Spike,Jones,P,10.0,24,74,197,Georgia,7/9/1947,1,13,0,2.0,1970.0,0,0,0,P,K,spike_jones,11.0,0.0,0.0
1971,BUF,Dave Chapple,Dave,Chapple,P,6.0,24,72,184,UC Santa Barbara,3/30/1947,Rook,1,0,0.0,1969.0,0,0,0,P,K,dave_chapple,6.0,0.0,1.0
1971,BUF,Grant Guthrie,Grant,Guthrie,K,7.0,23,72,210,Florida St.,2/9/1948,1,6,0,0.0,1970.0,0,0,0,K,K,grant_guthrie,3.0,0.0,0.0
1971,CHI,Bobby Joe Green,Bobby,Joe Green,P,88.0,35,71,175,Florida,5/7/1936,11,14,0,2.0,1959.0,0,0,0,P,K,bobby_joe green,0.0,0.0,0.0
1971,CHI,Mac Percival,Mac,Percival,K,83.0,31,76,220,Texas Tech,2/26/1940,4,14,0,1.0,,0,0,0,K,K,mac_percival,0.0,0.0,0.0
1971,CIN,Dave Lewis,Dave,Lewis,P,15.0,26,74,216,Stanford,10/16/1945,1,14,0,4.0,1967.0,0,0,0,P,K,dave_lewis,13.0,1.0,0.0
1971,CIN,Dave Lewis,Dave,Lewis,P,15.0,26,74,216,Stanford,10/16/1945,1,14,0,4.0,1967.0,0,0,0,P,K,dave_lewis,40.0,0.0,1.0
1971,CIN,Horst Muhlmann,Horst,Muhlmann,K,16.0,31,73,215,,1/2/1940,2,14,0,3.0,,0,0,0,K,K,horst_muhlmann,0.0,0.0,0.0
1971,CLE,Don Cockroft,Don,Cockroft,K,12.0,26,74,195,Adams St.,2/6/1945,3,14,0,4.0,1967.0,0,0,0,K,K,don_cockroft,54.0,0.0,0.0
1971,CLT,Jim O'Brien,Jim,O'Brien,K,80.0,24,72,195,Cincinnati,2/2/1947,1,14,0,6.0,1970.0,0,0,0,K,K,jim_o'brien,0.0,0.0,0.0
1971,CLT,Jim O'Brien,Jim,O'Brien,K,80.0,24,72,195,Cincinnati,2/2/1947,1,14,0,6.0,1970.0,0,0,0,K,K,jim_o'brien,10.0,0.0,0.0
1971,CLT,David Lee,David,Lee,P,49.0,28,76,230,Louisiana Tech,11/8/1943,5,14,0,2.0,,0,0,0,P,K,david_lee,0.0,0.0,0.0
1971,CRD,Jim Bakken,Jim,Bakken,K,25.0,31,71,200,Wisconsin,11/2/1940,9,14,0,4.0,1962.0,0,0,0,K,K,jim_bakken,51.0,2.0,4.0
1971,CRD,Chuck Latourette,Chuck,Latourette,P,26.0,26,72,190,Rice,7/21/1945,4,13,0,1.0,,0,0,0,P,K,chuck_latourette,0.0,0.0,0.0
1971,DAL,Mike Clark,Mike,Clark,K,83.0,31,73,205,Texas A&M,11/7/1940,8,12,0,2.0,,0,0,0,K,K,mike_clark,0.0,0.0,1.0
1971,DAL,Mike Clark,Mike,Clark,K,83.0,31,73,205,Texas A&M,11/7/1940,8,12,0,2.0,,0,0,0,K,K,mike_clark,2.0,0.0,0.0
1971,DAL,Ron Widby,Ron,Widby,P,10.0,26,76,210,Tennessee,3/9/1945,3,14,0,2.0,1967.0,0,0,0,P,K,ron_widby,13.0,0.0,1.0
1971,DAL,Toni Fritsch,Toni,Fritsch,K,15.0,26,67,190,,7/10/1945,1,2,0,1.0,,0,0,0,K,K,toni_fritsch,0.0,0.0,1.0
1971,DEN,Jim Turner,Jim,Turner,K,15.0,30,74,205,Utah St.,3/28/1941,7,14,0,5.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1971,DEN,Jim Turner,Jim,Turner,K,15.0,30,74,205,Utah St.,3/28/1941,7,14,0,5.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1971,DEN,Jim Turner,Jim,Turner,K,15.0,30,74,205,Utah St.,3/28/1941,7,14,0,5.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1971,DEN,Jim Turner,Jim,Turner,K,15.0,30,74,205,Utah St.,3/28/1941,7,14,0,5.0,1963.0,0,0,0,K,K,jim_turner,44.0,0.0,2.0
1971,DEN,Jim Turner,Jim,Turner,K,15.0,30,74,205,Utah St.,3/28/1941,7,14,0,5.0,1963.0,0,0,0,K,K,jim_turner,0.0,0.0,0.0
1971,DEN,Billy Van Heusen,Billy,Van Heusen,P,42.0,25,73,200,Maryland,8/27/1946,3,14,0,3.0,,0,0,0,P,K,billy_van heusen,0.0,0.0,0.0
1971,DET,Errol Mann,Errol,Mann,K,12.0,30,72,200,North Dakota,6/27/1941,3,14,0,3.0,,0,0,0,K,K,errol_mann,0.0,0.0,0.0
1971,DET,Herman Weaver,Herman,Weaver,P,18.0,23,76,210,Tennessee,11/17/1948,1,13,0,2.0,1970.0,0,0,0,P,K,herman_weaver,18.0,0.0,0.0
1971,GNB,Lou Michaels,Lou,Michaels,K,75.0,36,74,243,Kentucky,9/28/1935,13,10,0,1.0,1958.0,0,0,0,K,K,lou_michaels,72.0,0.0,2.0
1971,GNB,Tim Webster,Tim,Webster,K,38.0,22,72,195,Arkansas,9/11/1949,Rook,4,0,1.0,,0,0,0,K,K,tim_webster,0.0,0.0,0.0
1971,GNB,Dave Conway,Dave,Conway,K,35.0,26,72,195,Texas,1/6/1945,Rook,1,0,0.0,1967.0,0,0,0,K,K,dave_conway,0.0,0.0,0.0
1971,GNB,Ken Duncan,Ken,Duncan,P,18.0,25,74,210,Tulsa,2/28/1946,Rook,2,0,0.0,1971.0,0,0,0,P,K,ken_duncan,0.0,0.0,0.0
1971,KAN,Jerrel Wilson,Jerrel,Wilson,P,44.0,30,74,222,Southern Miss,10/4/1941,8,14,0,3.0,1963.0,0,0,0,P,K,jerrel_wilson,33.0,0.0,3.0
1971,KAN,Jan Stenerud,Jan,Stenerud,K,3.0,29,74,187,Montana St.,11/26/1942,4,14,0,2.0,1966.0,0,0,0,K,K,jan_stenerud,0.0,0.0,0.0
1971,MIA,Garo Yepremian,Garo,Yepremian,K,1.0,27,68,175,,6/2/1944,5,14,0,6.0,,0,0,0,K,K,garo_yepremian,0.0,0.0,1.0
1971,MIA,Larry Seiple,Larry,Seiple,P,20.0,26,72,214,Kentucky,2/14/1945,4,14,0,3.0,1967.0,0,0,0,P,K,larry_seiple,28.0,0.0,0.0
1971,MIN,Fred Cox,Fred,Cox,K,14.0,33,71,200,Pittsburgh,12/11/1938,8,14,0,4.0,1961.0,0,0,0,K,K,fred_cox,46.0,0.0,1.0
1971,NOR,Charlie Durkee,Charlie,Durkee,K,15.0,27,71,165,Oklahoma St.,6/25/1944,4,12,0,3.0,,0,0,0,K,K,charlie_durkee,0.0,0.0,0.0
1971,NOR,Julian Fagan,Julian,Fagan,P,10.0,23,75,205,Mississippi,2/21/1948,1,14,0,2.0,1970.0,0,0,0,P,K,julian_fagan,7.0,0.0,0.0
1971,NOR,Skip Butler,Skip,Butler,K,3.0,24,73,201,Texas-Arlington,10/21/1947,1,2,0,-1.0,1970.0,0,0,0,K,K,skip_butler,13.0,0.0,0.0
1971,NWE,Charlie Gogolak,Charlie,Gogolak,K,7.0,27,70,165,Princeton,12/29/1944,5,14,0,4.0,1966.0,0,0,0,K,K,charlie_gogolak,12.0,0.0,0.0
1971,NYG,Tom Blanchard,Tom,Blanchard,P,15.0,23,72,190,Oregon,5/28/1948,Rook,14,0,2.0,1971.0,0,0,0,P,K,tom_blanchard,22.0,0.0,0.0
1971,NYG,Pete Gogolak,Pete,Gogolak,K,3.0,29,73,190,Cornell,4/18/1942,7,14,0,1.0,1964.0,0,0,0,K,K,pete_gogolak,29.0,0.0,1.0
1971,NYG,Skip Butler,Skip,Butler,K,83.0,24,73,201,Texas-Arlington,10/21/1947,1,1,0,0.0,1970.0,0,0,0,K,K,skip_butler,13.0,0.0,0.0
1971,NYJ,Bobby Howfield,Bobby,Howfield,K,3.0,35,69,180,,12/3/1936,3,14,0,2.0,,0,0,0,K,K,bobby_howfield,0.0,0.0,0.0
1971,NYJ,Steve O'Neal,Steve,O'Neal,P,20.0,25,75,185,Texas A&M,2/4/1946,2,14,0,2.0,1969.0,0,0,0,P,K,steve_o'neal,11.0,0.0,0.0
1971,OTI,Mark Moseley,Mark,Moseley,K,11.0,23,71,202,"Texas A&M,S.F. Austin",3/12/1948,1,12,0,5.0,1970.0,0,0,0,K,K,mark_moseley,44.0,1.0,2.0
1971,OTI,Mark Moseley,Mark,Moseley,K,11.0,23,71,202,"Texas A&M,S.F. Austin",3/12/1948,1,12,0,5.0,1970.0,0,0,0,K,K,mark_moseley,44.0,1.0,2.0
1971,OTI,Braden Beck,Braden,Beck,K,17.0,27,74,200,Stanford,1/12/1944,Rook,2,0,0.0,1965.0,0,0,0,K,K,braden_beck,0.0,0.0,0.0
1971,OTI,Braden Beck,Braden,Beck,K,17.0,27,74,200,Stanford,1/12/1944,Rook,2,0,0.0,1965.0,0,0,0,K,K,braden_beck,0.0,0.0,0.0
1971,PHI,Tom Dempsey,Tom,Dempsey,K,19.0,24,74,255,Palomar (CA),1/12/1947,2,5,0,4.0,,0,0,0,K,K,tom_dempsey,0.0,0.0,1.0
1971,PHI,Tom McNeill,Tom,McNeill,P,36.0,29,73,195,S.F. Austin,8/12/1942,4,14,0,3.0,,0,0,0,P,K,tom_mcneill,0.0,0.0,0.0
1971,PHI,Happy Feller,Happy,Feller,K,1.0,22,71,185,Texas,6/13/1949,Rook,9,0,-2.0,1971.0,0,0,0,K,K,happy_feller,-3.0,0.0,0.0
1971,PIT,Bobby Walden,Bobby,Walden,P,39.0,33,72,190,Georgia,3/9/1938,7,14,0,4.0,1961.0,0,0,0,P,K,bobby_walden,28.0,0.0,1.0
1971,PIT,Roy Gerela,Roy,Gerela,K,10.0,23,70,185,New Mexico St.,4/2/1948,2,14,0,3.0,1969.0,0,0,0,K,K,roy_gerela,24.0,0.0,2.0
1971,RAI,Jerry DePoyster,Jerry,DePoyster,P,4.0,25,73,200,Wyoming,7/6/1946,3,12,0,1.0,1968.0,0,0,0,P,K,jerry_depoyster,3.0,0.0,0.0
1971,RAI,Mike Eischeid,Mike,Eischeid,P,11.0,31,72,190,Upper Iowa,9/29/1940,5,2,0,0.0,,0,0,0,P,K,mike_eischeid,0.0,0.0,0.0
1971,RAM,David Ray,David,Ray,K,27.0,27,72,195,Alabama,9/19/1944,2,14,0,3.0,1966.0,0,0,0,K,K,david_ray,10.0,0.0,0.0
1971,RAM,Pat Studstill,Pat,Studstill,P,28.0,33,72,180,Houston,6/4/1938,10,14,0,3.0,,0,0,0,P,K,pat_studstill,0.0,0.0,1.0
1971,SDG,Dennis Partee,Dennis,Partee,K,29.0,25,73,229,SMU,9/2/1946,3,14,0,7.0,1968.0,0,0,0,K,K,dennis_partee,28.0,0.0,0.0
1971,SFO,Bruce Gossett,Bruce,Gossett,K,30.0,30,73,204,"Ferrum,Clarion,Duquesne,Richmond",11/9/1941,7,14,0,4.0,,0,0,0,K,K,bruce_gossett,0.0,0.0,0.0
1971,SFO,Jim McCann,Jim,McCann,P,15.0,22,74,163,Arizona St.,3/29/1949,Rook,13,0,1.0,1971.0,0,0,0,P,K,jim_mccann,1.0,0.0,0.0
1971,WAS,Mike Bragg,Mike,Bragg,P,4.0,25,71,186,Richmond,9/26/1946,3.0,14,0,2.0,1968.0,0,0,0,P,K,mike_bragg,21.0,0.0,0.0
1971,WAS,Curt Knight,Curt,Knight,K,5.0,28,74,190,"North Texas,Texas,Coast Guard",4/14/1943,2.0,14,0,2.0,,0,0,0,K,K,curt_knight,0.0,0.0,1.0
1972,ATL,John James,John,James,P,6.0,23,75,197,Florida,1/21/1949,Rook,14,0,3.0,,0,0,0,P,K,john_james,0.0,0.0,1.0
1972,ATL,John James,John,James,P,6.0,23,75,197,Florida,1/21/1949,Rook,14,0,3.0,,0,0,0,P,K,john_james,0.0,0.0,1.0
1972,ATL,Bill Bell,Bill,Bell,K,37.0,25,72,192,Kansas,12/9/1947,1,14,0,1.0,1970.0,0,0,0,K,K,bill_bell,3.0,0.0,0.0
1972,ATL,Bill Bell,Bill,Bell,K,37.0,25,72,192,Kansas,12/9/1947,1,14,0,1.0,1970.0,0,0,0,K,K,bill_bell,3.0,0.0,0.0
1972,BUF,John Leypoldt,John,Leypoldt,K,3.0,26,74,229,Northern Virginia CC,3/31/1946,1,14,0,4.0,,0,0,0,K,K,john_leypoldt,0.0,0.0,0.0
1972,BUF,John Leypoldt,John,Leypoldt,K,3.0,26,74,229,Northern Virginia CC,3/31/1946,1,14,0,4.0,,0,0,0,K,K,john_leypoldt,0.0,0.0,0.0
1972,BUF,Spike Jones,Spike,Jones,P,11.0,25,74,197,Georgia,7/9/1947,2,14,0,1.0,1970.0,0,0,0,P,K,spike_jones,11.0,0.0,0.0
1972,BUF,Spike Jones,Spike,Jones,P,11.0,25,74,197,Georgia,7/9/1947,2,14,0,1.0,1970.0,0,0,0,P,K,spike_jones,11.0,0.0,0.0
1972,CHI,Bobby Joe Green,Bobby,Joe Green,P,88.0,36,71,175,Florida,5/7/1936,12,14,0,3.0,1959.0,0,0,0,P,K,bobby_joe green,0.0,0.0,0.0
1972,CHI,Bobby Joe Green,Bobby,Joe Green,P,88.0,36,71,175,Florida,5/7/1936,12,14,0,3.0,1959.0,0,0,0,P,K,bobby_joe green,0.0,0.0,0.0
1972,CHI,Mac Percival,Mac,Percival,K,83.0,32,76,220,Texas Tech,2/26/1940,5,14,0,1.0,,0,0,0,K,K,mac_percival,0.0,0.0,0.0
1972,CHI,Mac Percival,Mac,Percival,K,83.0,32,76,220,Texas Tech,2/26/1940,5,14,0,1.0,,0,0,0,K,K,mac_percival,0.0,0.0,0.0
1972,CIN,Horst Muhlmann,Horst,Muhlmann,K,16.0,32,73,215,,1/2/1940,3,14,0,4.0,,0,0,0,K,K,horst_muhlmann,0.0,0.0,0.0
1972,CIN,Horst Muhlmann,Horst,Muhlmann,K,16.0,32,73,215,,1/2/1940,3,14,0,4.0,,0,0,0,K,K,horst_muhlmann,0.0,0.0,0.0
1972,CIN,Dave Lewis,Dave,Lewis,P,15.0,27,74,216,Stanford,10/16/1945,2,14,0,3.0,1967.0,0,0,0,P,K,dave_lewis,13.0,1.0,0.0
1972,CIN,Dave Lewis,Dave,Lewis,P,15.0,27,74,216,Stanford,10/16/1945,2,14,0,3.0,1967.0,0,0,0,P,K,dave_lewis,40.0,0.0,1.0
1972,CIN,Dave Lewis,Dave,Lewis,P,15.0,27,74,216,Stanford,10/16/1945,2,14,0,3.0,1967.0,0,0,0,P,K,dave_lewis,13.0,1.0,0.0
1972,CIN,Dave Lewis,Dave,Lewis,P,15.0,27,74,216,Stanford,10/16/1945,2,14,0,3.0,1967.0,0,0,0,P,K,dave_lewis,40.0,0.0,1.0
1972,CLE,Don Cockroft,Don,Cockroft,K,12.0,27,74,195,Adams St.,2/6/1945,4,14,0,9.0,1967.0,0,0,0,K,K,don_cockroft,54.0,0.0,0.0
1972,CLE,Don Cockroft,Don,Cockroft,K,12.0,27,74,195,Adams St.,2/6/1945,4,14,0,9.0,1967.0,0,0,0,K,K,don_cockroft,54.0,0.0,0.0
1972,CLT,David Lee,David,Lee,P,49.0,29,76,230,Louisiana Tech,11/8/1943,6,14,0,2.0,,0,0,0,P,K,david_lee,0.0,0.0,0.0
1972,CLT,David Lee,David,Lee,P,49.0,29,76,230,Louisiana Tech,11/8/1943,6,14,0,2.0,,0,0,0,P,K,david_lee,0.0,0.0,0.0
1972,CLT,Boris Shlapak,Boris,Shlapak,K,2.0,22,72,175,"Drake,Michigan St.",5/18/1950,Rook,8,0,-1.0,,0,0,0,K,K,boris_shlapak,0.0,0.0,0.0
1972,CLT,Boris Shlapak,Boris,Shlapak,K,2.0,22,72,175,"Drake,Michigan St.",5/18/1950,Rook,8,0,-1.0,,0,0,0,K,K,boris_shlapak,0.0,0.0,0.0
1972,CRD,Jim Bakken,Jim,Bakken,K,25.0,32,71,200,Wisconsin,11/2/1940,10,14,0,3.0,1962.0,0,0,0,K,K,jim_bakken,51.0,2.0,4.0
