Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,GNB,Rich McGeorge,Rich,McGeorge,TE,81.0,22,76,235,Elon,9/14/1948,Rook,14,0,0.0,1970.0,0,0,0,TE,TE,rich_mcgeorge,25.0,0.0,0.0
1970,KAN,Billy Cannon,Billy,Cannon,TE,80.0,33,73,207,LSU,8/2/1937,10,6,4,2.0,1960.0,0,0,0,TE,TE,billy_cannon,53.0,2.0,2.0
1970,KAN,Billy Cannon,Billy,Cannon,TE,80.0,33,73,207,LSU,8/2/1937,10,6,4,2.0,1960.0,0,0,0,TE,TE,billy_cannon,1.0,0.0,0.0
1970,KAN,Fred Arbanas,Fred,Arbanas,TE,84.0,31,75,240,Michigan St.,1/14/1939,8,6,6,1.0,1961.0,0,0,0,TE,TE,fred_arbanas,33.0,3.0,5.0
1970,KAN,Morris Stroud,Morris,Stroud,TE,88.0,24,82,255,Clark (GA),5/17/1946,1,13,4,1.0,1969.0,0,0,0,TE,TE,morris_stroud,10.0,0.0,0.0
1970,MIA,Marv Fleming,Marv,Fleming,TE,80.0,28,76,232,Utah,1/2/1942,7,14,14,3.0,1963.0,0,0,0,TE,TE,marv_fleming,19.0,0.0,0.0
1970,MIA,Jim Mandich,Jim,Mandich,TE,88.0,22,74,224,Michigan,7/30/1948,Rook,14,0,0.0,1970.0,0,0,0,TE,TE,jim_mandich,22.0,0.0,0.0
1970,MIN,John Beasley,John,Beasley,TE,87.0,25,75,228,California,4/6/1945,3,14,14,4.0,1967.0,0,0,0,TE,TE,john_beasley,19.0,0.0,0.0
1970,MIN,Kent Kramer,Kent,Kramer,TE,89.0,26,76,235,Minnesota,7/21/1944,4,11,0,0.0,1966.0,0,0,0,TE,TE,kent_kramer,6.0,0.0,0.0
1970,MIN,Stu Voigt,Stu,Voigt,TE,83.0,22,73,223,Wisconsin,8/12/1948,Rook,3,0,0.0,1970.0,0,0,0,TE,TE,stu_voigt,21.0,0.0,0.0
1970,NOR,Dave Parks,Dave,Parks,TE,83.0,29,74,220,Texas Tech,12/25/1941,6,13,11,4.0,1964.0,0,0,0,TE,TE,dave_parks,52.0,1.0,3.0
1970,NOR,Ray Poage,Ray,Poage,TE,85.0,30,76,208,Texas,11/14/1940,7,12,3,1.0,1963.0,0,0,0,TE,TE,ray_poage,22.0,0.0,0.0
1970,NWE,Tom Beer,Tom,Beer,TE,82.0,26,76,235,"Detroit Mercy,Houston",12/21/1944,3,14,4,1.0,1967.0,0,0,0,TE,TE,tom_beer,8.0,0.0,0.0
1970,NWE,Tom Beer,Tom,Beer,TE,82.0,26,76,235,"Detroit Mercy,Houston",12/21/1944,3,14,4,1.0,1967.0,0,0,0,TE,TE,tom_beer,2.0,0.0,0.0
1970,NWE,Barry Brown,Barry,Brown,TE,86.0,27,75,230,Florida,4/17/1943,4,14,10,1.0,1965.0,0,0,0,TE,TE,barry_brown,0.0,0.0,0.0
1970,NWE,Barry Brown,Barry,Brown,TE,86.0,27,75,230,Florida,4/17/1943,4,14,10,1.0,1965.0,0,0,0,TE,TE,barry_brown,2.0,0.0,0.0
1970,NYG,Bob Tucker,Bob,Tucker,TE,38.0,25,75,230,Bloomsburg,6/8/1945,1,14,13,8.0,,0,0,0,TE,TE,bob_tucker,0.0,0.0,0.0
1970,NYG,Aaron Thomas,Aaron,Thomas,TE,88.0,33,75,210,Oregon St.,11/7/1937,9,14,1,1.0,1961.0,0,0,0,TE,TE,aaron_thomas,46.0,0.0,1.0
1970,NYJ,Rich Caster,Rich,Caster,TE,88.0,22,77,228,Jackson St.,10/16/1948,Rook,14,6,4.0,1970.0,0,0,0,TE,TE,rich_caster,55.0,0.0,3.0
1970,NYJ,Pete Lammons,Pete,Lammons,TE,87.0,27,75,230,Texas,10/20/1943,4,14,14,3.0,1966.0,0,0,0,TE,TE,pete_lammons,24.0,0.0,1.0
1970,NYJ,Gary Arthur,Gary,Arthur,TE,82.0,22,77,250,Miami (OH),1/9/1948,Rook,7,0,0.0,1970.0,0,0,0,TE,TE,gary_arthur,0.0,0.0,0.0
1970,NYJ,Wayne Stewart,Wayne,Stewart,TE,89.0,23,79,219,California,8/18/1947,1,7,0,0.0,1969.0,0,0,0,TE,TE,wayne_stewart,0.0,0.0,0.0
1970,NYJ,Wayne Stewart,Wayne,Stewart,TE,89.0,23,79,219,California,8/18/1947,1,7,0,0.0,1969.0,0,0,0,TE,TE,wayne_stewart,4.0,0.0,0.0
1970,OTI,Alvin Reed,Alvin,Reed,TE,89.0,26,77,235,Prairie View A&M,8/1/1944,3,13,13,5.0,,0,0,0,TE,TE,alvin_reed,0.0,0.0,1.0
1970,OTI,Alvin Reed,Alvin,Reed,TE,89.0,26,77,235,Prairie View A&M,8/1/1944,3,13,13,5.0,,0,0,0,TE,TE,alvin_reed,0.0,0.0,1.0
1970,OTI,Donnie Davis,Donnie,Davis,TE,84.0,30,75,225,Southern,9/18/1940,8,14,0,0.0,1962.0,0,0,0,TE,TE,donnie_davis,0.0,0.0,0.0
1970,OTI,Terry Stoepel,Terry,Stoepel,TE,69.0,25,76,235,Tulsa,2/8/1945,3,14,0,0.0,,0,0,0,TE,TE,terry_stoepel,0.0,0.0,0.0
1970,OTI,Donnie Davis,Donnie,Davis,TE,84.0,30,75,225,Southern,9/18/1940,8,14,0,0.0,1962.0,0,0,0,TE,TE,donnie_davis,0.0,0.0,0.0
1970,OTI,Terry Stoepel,Terry,Stoepel,TE,69.0,25,76,235,Tulsa,2/8/1945,3,14,0,0.0,,0,0,0,TE,TE,terry_stoepel,0.0,0.0,0.0
1970,PHI,Steve Zabel,Steve,Zabel,TE,89.0,22,76,235,Oklahoma,3/20/1948,Rook,14,7,1.0,1970.0,0,0,0,TE,TE,steve_zabel,39.0,0.0,0.0
1970,PHI,Fred Hill,Fred,Hill,TE,86.0,27,74,215,USC,8/13/1943,5,14,1,0.0,1965.0,0,0,0,TE,TE,fred_hill,11.0,0.0,0.0
1970,PIT,Dennis Hughes,Dennis,Hughes,TE,82.0,22,73,225,Georgia,2/22/1948,Rook,11,8,3.0,,0,0,0,TE,TE,dennis_hughes,0.0,0.0,0.0
1970,PIT,J.R. Wilburn,J.R.,Wilburn,TE,86.0,27,74,190,South Carolina,4/27/1943,4,6,4,1.0,1965.0,0,0,0,TE,TE,j.r._wilburn,18.0,0.0,0.0
1970,PIT,Bob Adams,Bob,Adams,TE,85.0,24,74,225,Pacific,8/15/1946,1,14,2,0.0,,0,0,0,TE,TE,bob_adams,0.0,0.0,0.0
1970,PIT,Bob Adams,Bob,Adams,TE,85.0,24,74,225,Pacific,8/15/1946,1,14,2,0.0,,0,0,0,TE,TE,bob_adams,0.0,0.0,0.0
1970,RAI,Raymond Chester,Raymond,Chester,TE,87.0,22,75,232,Morgan St.,6/28/1948,Rook,14,12,7.0,1970.0,0,0,0,TE,TE,raymond_chester,52.0,0.0,4.0
1970,RAI,Ted Koy,Ted,Koy,TE,38.0,23,74,212,Texas,9/15/1947,Rook,14,0,0.0,1970.0,0,0,0,TE,TE,ted_koy,1.0,0.0,0.0
1970,RAI,Jacque MacKinnon,Jacque,MacKinnon,TE,37.0,32,76,235,Colgate,11/10/1938,9,4,2,0.0,1961.0,0,0,0,TE,TE,jacque_mackinnon,26.0,0.0,2.0
1970,RAI,Jacque MacKinnon,Jacque,MacKinnon,TE,37.0,32,76,235,Colgate,11/10/1938,9,4,2,0.0,1961.0,0,0,0,TE,TE,jacque_mackinnon,26.0,0.0,2.0
1970,RAM,Billy Truax,Billy,Truax,TE,87.0,27,77,240,LSU,7/15/1943,6,14,14,5.0,1964.0,0,0,0,TE,TE,billy_truax,26.0,0.0,0.0
1970,RAM,Pat Curran,Pat,Curran,TE,88.0,25,76,238,"Iowa St.,Lakeland",9/21/1945,1,14,1,1.0,1969.0,0,0,0,TE,TE,pat_curran,13.0,0.0,0.0
1970,RAM,Bob Klein,Bob,Klein,TE,80.0,23,77,235,USC,7/27/1947,1,7,0,0.0,1969.0,0,0,0,TE,TE,bob_klein,30.0,0.0,0.0
1970,SDG,Willie Frazier,Willie,Frazier,TE,83.0,28,76,245,Ark-Pine Bluff,6/19/1942,6,14,12,8.0,,0,0,0,TE,TE,willie_frazier,0.0,0.0,0.0
1970,SDG,Art Strozier,Art,Strozier,TE,89.0,24,74,220,Kansas St.,5/23/1946,Rook,14,2,1.0,,0,0,0,TE,TE,art_strozier,0.0,0.0,0.0
1970,SDG,Roland Moss,Roland,Moss,TE,38.0,24,75,215,Toledo,9/20/1946,1,2,0,0.0,1969.0,0,0,0,TE,TE,roland_moss,1.0,0.0,0.0
1970,SFO,Bob Windsor,Bob,Windsor,TE,89.0,28,76,220,Kentucky,12/19/1942,3,14,14,5.0,1966.0,0,0,0,TE,TE,bob_windsor,23.0,0.0,0.0
1970,SFO,Ted Kwalick,Ted,Kwalick,TE,82.0,23,76,226,Penn St.,4/15/1947,1,14,0,3.0,1969.0,0,0,0,TE,TE,ted_kwalick,30.0,1.0,3.0
1970,WAS,Jerry Smith,Jerry,Smith,TE,87.0,27,75,208,Arizona St.,7/19/1943,5,14,14,10.0,1965.0,0,0,0,TE,TE,jerry_smith,0.0,0.0,0.0
1970,WAS,Jerry Smith,Jerry,Smith,TE,87.0,27,75,208,Arizona St.,7/19/1943,5,14,14,10.0,1965.0,0,0,0,TE,TE,jerry_smith,56.0,1.0,2.0
1970,WAS,Mack Alston,Mack,Alston,TE,81.0,23,74,230,MD-Eastern Shore,4/27/1947,Rook,8,0,0.0,1970.0,0,0,0,TE,TE,mack_alston,12.0,0.0,0.0
1971,ATL,Jim Mitchell,Jim,Mitchell,TE,86.0,24,73,234,Prairie View A&M,10/19/1947,2,13,13,8.0,1969.0,0,0,0,TE,TE,jim_mitchell,39.0,0.0,2.0
1971,ATL,Jim Mitchell,Jim,Mitchell,TE,86.0,24,73,234,Prairie View A&M,10/19/1947,2,13,13,8.0,1969.0,0,0,0,TE,TE,jim_mitchell,35.0,0.0,0.0
1971,ATL,Ray Poage,Ray,Poage,TE,85.0,31,76,208,Texas,11/14/1940,8,4,1,1.0,1963.0,0,0,0,TE,TE,ray_poage,22.0,0.0,0.0
1971,ATL,Mike Donohoe,Mike,Donohoe,TE,84.0,26,75,225,San Francisco,5/6/1945,3,9,0,0.0,1968.0,0,0,0,TE,TE,mike_donohoe,0.0,0.0,0.0
1971,BUF,Ted Koy,Ted,Koy,TE,85.0,24,74,212,Texas,9/15/1947,1,14,1,1.0,1970.0,0,0,0,TE,TE,ted_koy,1.0,0.0,0.0
1971,BUF,Jan White,Jan,White,TE,80.0,23,74,216,Ohio St.,10/6/1948,Rook,13,13,1.0,1971.0,0,0,0,TE,TE,jan_white,3.0,0.0,0.0
1971,BUF,Austin Denney,Austin,Denney,TE,84.0,27,74,230,Tennessee,1/2/1944,4,1,0,0.0,1966.0,0,0,0,TE,TE,austin_denney,8.0,0.0,0.0
1971,CHI,Bob Wallace,Bob,Wallace,TE,89.0,26,75,211,Texas-El Paso,10/7/1945,3,14,14,4.0,1968.0,0,0,0,TE,TE,bob_wallace,15.0,0.0,0.0
1971,CHI,Ray Ogden,Ray,Ogden,TE,38.0,29,77,225,Alabama,9/2/1942,6,6,0,0.0,1965.0,0,0,0,TE,TE,ray_ogden,8.0,0.0,0.0
1971,CHI,Earl Thomas,Earl,Thomas,TE,82.0,23,75,224,Houston,10/4/1948,Rook,11,0,0.0,1971.0,0,0,0,TE,TE,earl_thomas,22.0,0.0,0.0
1971,CHI,Earl Thomas,Earl,Thomas,TE,82.0,23,75,224,Houston,10/4/1948,Rook,11,0,0.0,1971.0,0,0,0,TE,TE,earl_thomas,82.0,3.0,7.0
1971,CIN,Bruce Coslet,Bruce,Coslet,TE,88.0,25,76,227,Pacific,8/5/1946,2,14,6,4.0,,0,0,0,TE,TE,bruce_coslet,0.0,0.0,0.0
1971,CIN,Mike Kelly,Mike,Kelly,TE,87.0,23,76,215,Davidson,1/14/1948,1,14,0,0.0,,0,0,0,TE,TE,mike_kelly,0.0,0.0,0.0
1971,CIN,Mike Kelly,Mike,Kelly,TE,87.0,23,76,215,Davidson,1/14/1948,1,14,0,0.0,,0,0,0,TE,TE,mike_kelly,0.0,0.0,0.0
1971,CLE,Milt Morin,Milt,Morin,TE,89.0,29,76,238,Massachusetts,10/15/1942,5,14,14,8.0,1966.0,0,0,0,TE,TE,milt_morin,48.0,0.0,2.0
1971,CLE,Chip Glass,Chip,Glass,TE,83.0,24,76,235,Florida St.,6/25/1947,2,14,0,0.0,1969.0,0,0,0,TE,TE,chip_glass,8.0,0.0,0.0
1971,CLT,Tom Mitchell,Tom,Mitchell,TE,84.0,27,74,215,Bucknell,8/22/1944,5,14,9,6.0,1966.0,0,0,0,TE,TE,tom_mitchell,30.0,0.0,0.0
1971,CLT,John Mackey,John,Mackey,TE,88.0,30,74,224,Syracuse,9/24/1941,8,14,5,2.0,1963.0,0,0,0,TE,TE,john_mackey,58.0,3.0,5.0
1971,CRD,Jackie Smith,Jackie,Smith,TE,81.0,31,76,235,Northwestern St. (LA),2/23/1940,8,9,9,4.0,1963.0,0,0,0,TE,TE,jackie_smith,74.0,0.0,5.0
1971,CRD,Jim McFarland,Jim,McFarland,TE,83.0,24,77,225,Nebraska,10/4/1947,1,14,5,1.0,1970.0,0,0,0,TE,TE,jim_mcfarland,1.0,0.0,0.0
1971,DAL,Mike Ditka,Mike,Ditka,TE,89.0,32,75,228,Pittsburgh,10/18/1939,10,14,4,5.0,1961.0,0,0,0,TE,TE,mike_ditka,56.0,2.0,5.0
1971,DAL,Billy Truax,Billy,Truax,TE,87.0,28,77,240,LSU,7/15/1943,7,12,10,3.0,1964.0,0,0,0,TE,TE,billy_truax,26.0,0.0,0.0
1971,DEN,Billy Masters,Billy,Masters,TE,81.0,27,77,240,LSU,3/15/1944,4,14,12,4.0,1967.0,0,0,0,TE,TE,billy_masters,21.0,0.0,0.0
1971,DEN,John Mosier,John,Mosier,TE,85.0,23,75,220,Kansas,3/1/1948,1,11,1,1.0,1970.0,0,0,0,TE,TE,john_mosier,1.0,0.0,0.0
1971,DEN,Jim Whalen,Jim,Whalen,TE,83.0,28,74,210,Boston Col.,5/20/1943,6,3,2,1.0,1965.0,0,0,0,TE,TE,jim_whalen,29.0,1.0,0.0
1971,DET,Charlie Sanders,Charlie,Sanders,TE,88.0,25,76,225,Minnesota,8/25/1946,3,13,13,8.0,1968.0,0,0,0,TE,TE,charlie_sanders,52.0,2.0,7.0
1971,DET,Craig Cotton,Craig,Cotton,TE,87.0,24,77,216,Youngstown St.,7/7/1947,2,14,2,1.0,1969.0,0,0,0,TE,TE,craig_cotton,5.0,0.0,0.0
1971,GNB,Rich McGeorge,Rich,McGeorge,TE,81.0,23,76,235,Elon,9/14/1948,1,14,14,7.0,1970.0,0,0,0,TE,TE,rich_mcgeorge,25.0,0.0,0.0
1971,GNB,Len Garrett,Len,Garrett,TE,88.0,24,75,230,New Mex. Highlands,12/18/1947,Rook,14,0,0.0,1971.0,0,0,0,TE,TE,len_garrett,1.0,0.0,0.0
1971,KAN,Morris Stroud,Morris,Stroud,TE,88.0,25,82,255,Clark (GA),5/17/1946,2,14,13,6.0,1969.0,0,0,0,TE,TE,morris_stroud,10.0,0.0,0.0
1971,KAN,Willie Frazier,Willie,Frazier,TE,83.0,29,76,245,Ark-Pine Bluff,6/19/1942,7,8,1,1.0,,0,0,0,TE,TE,willie_frazier,0.0,0.0,0.0
1971,MIA,Marv Fleming,Marv,Fleming,TE,80.0,29,76,232,Utah,1/2/1942,8,14,13,3.0,1963.0,0,0,0,TE,TE,marv_fleming,19.0,0.0,0.0
1971,MIA,Jim Mandich,Jim,Mandich,TE,88.0,23,74,224,Michigan,7/30/1948,1,11,1,0.0,1970.0,0,0,0,TE,TE,jim_mandich,22.0,0.0,0.0
1971,MIN,Robert Brown,Robert,Brown,TE,89.0,28,74,225,Alcorn St.,1/1/1943,2,8,4,2.0,,0,0,0,TE,TE,robert_brown,51.0,0.0,1.0
1971,MIN,Robert Brown,Robert,Brown,TE,89.0,28,74,225,Alcorn St.,1/1/1943,2,8,4,2.0,,0,0,0,TE,TE,robert_brown,50.0,0.0,0.0
1971,MIN,Stu Voigt,Stu,Voigt,TE,83.0,23,73,223,Wisconsin,8/12/1948,1,12,9,2.0,1970.0,0,0,0,TE,TE,stu_voigt,21.0,0.0,0.0
1971,MIN,John Hilton,John,Hilton,TE,85.0,29,77,225,Richmond,3/12/1942,6,7,1,0.0,1964.0,0,0,0,TE,TE,john_hilton,20.0,0.0,0.0
1971,NOR,Dave Parks,Dave,Parks,TE,83.0,30,74,220,Texas Tech,12/25/1941,7,14,13,8.0,1964.0,0,0,0,TE,TE,dave_parks,52.0,1.0,3.0
1971,NOR,Carlos Bell,Carlos,Bell,TE,34.0,24,77,238,Houston,9/21/1947,Rook,1,0,0.0,1971.0,0,0,0,TE,TE,carlos_bell,0.0,0.0,0.0
1971,NOR,Don Burchfield,Don,Burchfield,TE,36.0,22,75,233,Ball St.,3/17/1949,Rook,14,1,0.0,1971.0,0,0,0,TE,TE,don_burchfield,0.0,0.0,0.0
1971,NWE,Tom Beer,Tom,Beer,TE,68.0,27,76,235,"Detroit Mercy,Houston",12/21/1944,4,14,8,2.0,1967.0,0,0,0,TE,TE,tom_beer,8.0,0.0,0.0
1971,NWE,Tom Beer,Tom,Beer,TE,68.0,27,76,235,"Detroit Mercy,Houston",12/21/1944,4,14,8,2.0,1967.0,0,0,0,TE,TE,tom_beer,2.0,0.0,0.0
1971,NWE,Roland Moss,Roland,Moss,TE,86.0,25,75,215,Toledo,9/20/1946,2,14,6,1.0,1969.0,0,0,0,TE,TE,roland_moss,1.0,0.0,0.0
1971,NYG,Bob Tucker,Bob,Tucker,TE,38.0,26,75,230,Bloomsburg,6/8/1945,1,12,12,7.0,,0,0,0,TE,TE,bob_tucker,0.0,0.0,0.0
1971,NYG,Rich Kotite,Rich,Kotite,TE,87.0,29,75,233,"Miami (FL),Wagner",10/13/1942,4,14,2,1.0,1965.0,0,0,0,TE,TE,rich_kotite,2.0,0.0,0.0
1971,NYJ,Pete Lammons,Pete,Lammons,TE,87.0,28,75,230,Texas,10/20/1943,5,14,14,2.0,1966.0,0,0,0,TE,TE,pete_lammons,24.0,0.0,1.0
1971,NYJ,Gary Arthur,Gary,Arthur,TE,82.0,23,77,250,Miami (OH),1/9/1948,1,14,0,0.0,1970.0,0,0,0,TE,TE,gary_arthur,0.0,0.0,0.0
1971,NYJ,Wayne Stewart,Wayne,Stewart,TE,89.0,24,79,219,California,8/18/1947,2,3,0,0.0,1969.0,0,0,0,TE,TE,wayne_stewart,0.0,0.0,0.0
1971,NYJ,Wayne Stewart,Wayne,Stewart,TE,89.0,24,79,219,California,8/18/1947,2,3,0,0.0,1969.0,0,0,0,TE,TE,wayne_stewart,4.0,0.0,0.0
1971,OTI,Alvin Reed,Alvin,Reed,TE,89.0,27,77,235,Prairie View A&M,8/1/1944,4,14,10,4.0,,0,0,0,TE,TE,alvin_reed,0.0,0.0,1.0
1971,OTI,Alvin Reed,Alvin,Reed,TE,89.0,27,77,235,Prairie View A&M,8/1/1944,4,14,10,4.0,,0,0,0,TE,TE,alvin_reed,0.0,0.0,1.0
1971,OTI,Willie Frazier,Willie,Frazier,TE,83.0,29,76,245,Ark-Pine Bluff,6/19/1942,7,6,4,1.0,,0,0,0,TE,TE,willie_frazier,0.0,0.0,0.0
1971,OTI,Willie Frazier,Willie,Frazier,TE,83.0,29,76,245,Ark-Pine Bluff,6/19/1942,7,6,4,1.0,,0,0,0,TE,TE,willie_frazier,0.0,0.0,0.0
1971,PHI,Harold Carmichael,Harold,Carmichael,TE,17.0,22,80,225,Southern,9/22/1949,Rook,9,6,3.0,1971.0,0,0,0,TE,TE,harold_carmichael,79.0,0.0,4.0
1971,PHI,Gary Ballman,Gary,Ballman,TE,85.0,31,73,215,Michigan St.,7/6/1940,9,6,6,2.0,1962.0,0,0,0,TE,TE,gary_ballman,48.0,0.0,2.0
1971,PHI,Fred Hill,Fred,Hill,TE,86.0,28,74,215,USC,8/13/1943,6,7,0,1.0,1965.0,0,0,0,TE,TE,fred_hill,11.0,0.0,0.0
1971,PHI,Kent Kramer,Kent,Kramer,TE,87.0,27,76,235,Minnesota,7/21/1944,5,10,4,1.0,1966.0,0,0,0,TE,TE,kent_kramer,6.0,0.0,0.0
1971,PHI,Jim Whalen,Jim,Whalen,TE,81.0,28,74,210,Boston Col.,5/20/1943,6,2,2,0.0,1965.0,0,0,0,TE,TE,jim_whalen,29.0,1.0,0.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,0.0,0.0,0.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,81.0,2.0,4.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,52.0,0.0,1.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,1.0,0.0,0.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,31.0,0.0,0.0
1971,PIT,Larry Brown,Larry,Brown,TE,87.0,22,76,246,Kansas,6/16/1949,Rook,13,0,3.0,1971.0,0,0,0,TE,TE,larry_brown,0.0,0.0,0.0
1971,PIT,Bob Adams,Bob,Adams,TE,85.0,25,74,225,Pacific,8/15/1946,2,14,14,2.0,,0,0,0,TE,TE,bob_adams,0.0,0.0,0.0
1971,PIT,Bob Adams,Bob,Adams,TE,85.0,25,74,225,Pacific,8/15/1946,2,14,14,2.0,,0,0,0,TE,TE,bob_adams,0.0,0.0,0.0
