Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,CLE,Dale Lindsey,Dale,Lindsey,MLB,51.0,27,74,223,"Kentucky,Western Kentucky",1/18/1943,5,14,8,6.0,1965.0,0,0,0,MLB,LB,dale_lindsey,35.0,0.0,0.0
1970,CLE,Bob Matheson,Bob,Matheson,LB,56.0,26,76,238,Duke,11/25/1944,3,13,4,3.0,1967.0,0,0,0,LB,LB,bob_matheson,42.0,0.0,0.0
1970,CLE,Tom Beutler,Tom,Beutler,LB,53.0,24,73,234,Toledo,9/29/1946,Rook,4,0,2.0,1968.0,0,0,0,LB,LB,tom_beutler,5.0,0.0,0.0
1970,CLE,Rudy Kuechenberg,Rudy,Kuechenberg,LB,59.0,27,72,215,Indiana,2/7/1943,3,3,0,1.0,,0,0,0,LB,LB,rudy_kuechenberg,0.0,0.0,0.0
1970,CLT,Mike Curtis,Mike,Curtis,MLB,32.0,27,75,232,Duke,3/27/1943,5,14,14,12.0,1965.0,0,0,0,MLB,LB,mike_curtis,79.0,1.0,4.0
1970,CLT,Robbie Nichols,Robbie,Nichols,LB,52.0,24,75,220,Tulsa,11/17/1946,Rook,14,0,5.0,,0,0,0,LB,LB,robbie_nichols,0.0,0.0,0.0
1970,CLT,Ray May,Ray,May,LB,56.0,25,73,230,USC,6/4/1945,3,14,4,4.0,1967.0,0,0,0,LB,LB,ray_may,42.0,0.0,0.0
1970,CRD,Jamie Rivers,Jamie,Rivers,MLB,53.0,25,74,245,Bowling Green,9/22/1945,2,14,12,6.0,1967.0,0,0,0,MLB,LB,jamie_rivers,27.0,0.0,0.0
1970,CRD,Chip Healy,Chip,Healy,LB,56.0,23,74,235,Vanderbilt,8/16/1947,1,14,0,4.0,1969.0,0,0,0,LB,LB,chip_healy,6.0,0.0,0.0
1970,CRD,Dave Olerich,Dave,Olerich,LB,51.0,26,73,220,San Francisco,11/14/1944,3,11,2,2.0,,0,0,0,LB,LB,dave_olerich,0.0,0.0,0.0
1970,CRD,Rocky Rosema,Rocky,Rosema,LB,34.0,24,74,230,Michigan,2/5/1946,2,4,0,2.0,1968.0,0,0,0,LB,LB,rocky_rosema,9.0,0.0,0.0
1970,DAL,Lee Roy Jordan,Lee,Roy Jordan,MLB,55.0,29,73,221,Alabama,4/27/1941,7,14,14,9.0,1963.0,0,0,0,MLB,LB,lee_roy jordan,0.0,0.0,0.0
1970,DAL,Steve Kiner,Steve,Kiner,LB,60.0,23,73,220,Tennessee,6/12/1947,Rook,14,0,5.0,1970.0,0,0,0,LB,LB,steve_kiner,44.0,0.0,0.0
1970,DAL,Thomas Stincic,Thomas,Stincic,LB,56.0,24,76,230,Michigan,11/24/1946,1,14,0,4.0,1969.0,0,0,0,LB,LB,thomas_stincic,11.0,0.0,0.0
1970,DAL,D.D. Lewis,D.D.,Lewis,LB,50.0,25,73,225,Mississippi St.,10/16/1945,2,12,1,2.0,1968.0,0,0,0,LB,LB,d.d._lewis,61.0,0.0,0.0
1970,DAL,D.D. Lewis,D.D.,Lewis,LB,50.0,25,73,225,Mississippi St.,10/16/1945,2,12,1,2.0,1968.0,0,0,0,LB,LB,d.d._lewis,0.0,0.0,0.0
1970,DEN,Fred Forsberg,Fred,Forsberg,MLB,52.0,26,73,235,Washington,7/4/1944,2,14,13,7.0,1966.0,0,0,0,MLB,LB,fred_forsberg,23.0,0.0,0.0
1970,DEN,Bill Butler,Bill,Butler,LB,51.0,23,76,226,Cal State-Northridge,8/4/1947,Rook,14,0,3.0,,0,0,0,LB,LB,bill_butler,19.0,0.0,0.0
1970,DEN,Bill Butler,Bill,Butler,LB,51.0,23,76,226,Cal State-Northridge,8/4/1947,Rook,14,0,3.0,,0,0,0,LB,LB,bill_butler,7.0,0.0,0.0
1970,DEN,Ken Criter,Ken,Criter,LB,78.0,23,72,225,Wisconsin,2/17/1947,1,14,2,2.0,,0,0,0,LB,LB,ken_criter,0.0,0.0,0.0
1970,DEN,Chip Myrtle,Chip,Myrtle,LB,54.0,25,74,225,Maryland,2/6/1945,3,14,2,2.0,,0,0,0,LB,LB,chip_myrtle,0.0,0.0,0.0
1970,DEN,Bill McKoy,Bill,McKoy,LB,58.0,22,75,235,Purdue,7/17/1948,Rook,2,0,1.0,1970.0,0,0,0,LB,LB,bill_mckoy,11.0,0.0,0.0
1970,DET,Mike Lucci,Mike,Lucci,MLB,53.0,31,74,230,"Pittsburgh,Tennessee",12/29/1939,8,14,14,10.0,1961.0,0,0,0,MLB,LB,mike_lucci,61.0,0.0,1.0
1970,DET,Mike Lucci,Mike,Lucci,MLB,53.0,31,74,230,"Pittsburgh,Tennessee",12/29/1939,8,14,14,10.0,1961.0,0,0,0,MLB,LB,mike_lucci,0.0,0.0,0.0
1970,DET,Ed Mooney,Ed,Mooney,LB,62.0,25,74,225,Texas Tech,2/26/1945,2,14,0,5.0,1968.0,0,0,0,LB,LB,ed_mooney,18.0,0.0,0.0
1970,DET,Bill Saul,Bill,Saul,LB,58.0,30,76,224,Penn St.,11/19/1940,8,13,0,4.0,1962.0,0,0,0,LB,LB,bill_saul,29.0,0.0,0.0
1970,DET,Terry Miller,Terry,Miller,LB,57.0,24,74,225,Illinois,4/11/1946,Rook,1,0,1.0,1968.0,0,0,0,LB,LB,terry_miller,10.0,0.0,0.0
1970,DET,Terry Miller,Terry,Miller,LB,57.0,24,74,225,Illinois,4/11/1946,Rook,1,0,1.0,1968.0,0,0,0,LB,LB,terry_miller,16.0,0.0,0.0
1970,GNB,Ray Nitschke,Ray,Nitschke,MLB,66.0,34,75,235,Illinois,12/29/1936,12,14,14,7.0,1958.0,0,0,0,MLB,LB,ray_nitschke,95.0,2.0,1.0
1970,GNB,Jim Flanigan,Jim,Flanigan,LB,55.0,25,75,240,Pittsburgh,4/15/1945,3,11,0,3.0,1967.0,0,0,0,LB,LB,jim_flanigan,16.0,0.0,0.0
1970,GNB,Jim Flanigan,Jim,Flanigan,LB,55.0,25,75,240,Pittsburgh,4/15/1945,3,11,0,3.0,1967.0,0,0,0,LB,LB,jim_flanigan,46.0,0.0,0.0
1970,GNB,Rudy Kuechenberg,Rudy,Kuechenberg,LB,59.0,27,72,215,Indiana,2/7/1943,3,6,0,3.0,,0,0,0,LB,LB,rudy_kuechenberg,0.0,0.0,0.0
1970,GNB,Cleo Walker,Cleo,Walker,LB,52.0,22,75,219,Louisville,2/7/1948,Rook,11,0,3.0,1970.0,0,0,0,LB,LB,cleo_walker,6.0,0.0,0.0
1970,GNB,Dave Robinson,Dave,Robinson,LB,89.0,29,75,245,Penn St.,5/3/1941,7,4,4,2.0,1963.0,0,0,0,LB,LB,dave_robinson,83.0,2.0,3.0
1970,KAN,Willie Lanier,Willie,Lanier,MLB,63.0,25,73,245,Morgan St.,8/21/1945,3,14,14,9.0,1967.0,0,0,0,MLB,LB,willie_lanier,86.0,3.0,8.0
1970,KAN,Chuck Hurston,Chuck,Hurston,LB,85.0,28,78,240,Auburn,11/9/1942,5,14,0,3.0,1965.0,0,0,0,LB,LB,chuck_hurston,25.0,0.0,0.0
1970,KAN,Clyde Werner,Clyde,Werner,LB,54.0,23,76,225,Washington,12/10/1947,Rook,7,0,3.0,1970.0,0,0,0,LB,LB,clyde_werner,13.0,0.0,0.0
1970,KAN,Bob Stein,Bob,Stein,LB,66.0,22,75,235,Minnesota,1/22/1948,1,14,2,2.0,1969.0,0,0,0,LB,LB,bob_stein,24.0,0.0,0.0
1970,MIA,Nick Buoniconti,Nick,Buoniconti,MLB,85.0,30,71,220,Notre Dame,12/15/1940,8,14,14,8.0,1962.0,0,0,0,MLB,LB,nick_buoniconti,104.0,5.0,8.0
1970,MIA,Jesse Powell,Jesse,Powell,LB,56.0,23,74,220,West Texas A&M,4/14/1947,1,11,0,4.0,1969.0,0,0,0,LB,LB,jesse_powell,15.0,0.0,0.0
1970,MIA,Dick Palmer,Dick,Palmer,LB,50.0,23,74,232,Kentucky,4/9/1947,Rook,9,0,3.0,1970.0,0,0,0,LB,LB,dick_palmer,11.0,0.0,0.0
1970,MIA,Ed Weisacosky,Ed,Weisacosky,LB,51.0,26,73,230,Miami (FL),5/4/1944,3,3,0,2.0,1966.0,0,0,0,LB,LB,ed_weisacosky,19.0,0.0,0.0
1970,MIN,Lonnie Warwick,Lonnie,Warwick,MLB,59.0,28,75,238,"Tennessee,Tennessee Tech",2/26/1942,5,14,14,12.0,,0,0,0,MLB,LB,lonnie_warwick,0.0,0.0,0.0
1970,MIN,Mike McGill,Mike,McGill,LB,55.0,24,74,235,Notre Dame,11/21/1946,2,14,0,6.0,1968.0,0,0,0,LB,LB,mike_mcgill,20.0,0.0,0.0
1970,MIN,Jim Hargrove,Jim,Hargrove,LB,50.0,25,74,233,Howard Payne,2/21/1945,3,12,0,5.0,1967.0,0,0,0,LB,LB,jim_hargrove,16.0,0.0,0.0
1970,MIN,Hap Farber,Hap,Farber,LB,56.0,22,73,220,Mississippi,7/1/1948,Rook,3,0,2.0,1970.0,0,0,0,LB,LB,hap_farber,4.0,0.0,0.0
1970,MIN,Wayne Meylan,Wayne,Meylan,LB,66.0,24,73,237,Nebraska,3/2/1946,2,2,0,1.0,1968.0,0,0,0,LB,LB,wayne_meylan,8.0,0.0,0.0
1970,NOR,Dick Absher,Dick,Absher,MLB,53.0,26,76,230,Maryland,4/19/1944,3,10,10,4.0,1967.0,0,0,0,MLB,LB,dick_absher,12.0,0.0,0.0
1970,NOR,Bill Cody,Bill,Cody,LB,66.0,26,74,230,Auburn,8/2/1944,4,14,0,2.0,1966.0,0,0,0,LB,LB,bill_cody,8.0,0.0,0.0
1970,NOR,Hap Farber,Hap,Farber,LB,56.0,22,73,220,Mississippi,7/1/1948,Rook,5,0,2.0,1970.0,0,0,0,LB,LB,hap_farber,4.0,0.0,0.0
1970,NOR,Frank Emanuel,Frank,Emanuel,LB,52.0,28,75,225,Tennessee,12/4/1942,4,3,0,1.0,1966.0,0,0,0,LB,LB,frank_emanuel,15.0,0.0,0.0
1970,NOR,Harry Jacobs,Harry,Jacobs,LB,52.0,33,73,226,Bradley,2/4/1937,10,6,4,1.0,1959.0,0,0,0,LB,LB,harry_jacobs,52.0,0.0,2.0
1970,NOR,Johnny Brewer,Johnny,Brewer,LB,82.0,33,76,230,Mississippi,3/8/1937,9,9,4,0.0,1960.0,0,0,0,LB,LB,johnny_brewer,40.0,0.0,1.0
1970,NWE,Jim Cheyunski,Jim,Cheyunski,MLB,50.0,25,73,225,Syracuse,12/29/1945,2,11,11,4.0,1968.0,0,0,0,MLB,LB,jim_cheyunski,39.0,0.0,0.0
1970,NWE,Mike Ballou,Mike,Ballou,LB,51.0,23,75,238,UCLA,9/11/1947,Rook,14,4,2.0,1970.0,0,0,0,LB,LB,mike_ballou,2.0,0.0,0.0
1970,NWE,Marty Schottenheimer,Marty,Schottenheimer,LB,54.0,27,75,225,Pittsburgh,9/23/1943,5,12,4,2.0,1965.0,0,0,0,LB,LB,marty_schottenheimer,19.0,0.0,1.0
1970,NWE,Fred Whittingham,Fred,Whittingham,LB,53.0,31,73,240,Cal Poly-San Luis Obispo,2/4/1939,6,13,0,2.0,,0,0,0,LB,LB,fred_whittingham,0.0,0.0,0.0
1970,NWE,Dan Kecman,Dan,Kecman,LB,45.0,22,74,230,Maryland,6/10/1948,Rook,1,0,0.0,,0,0,0,LB,LB,dan_kecman,0.0,0.0,0.0
1970,NYG,Jim Files,Jim,Files,MLB,58.0,22,76,240,Oklahoma,1/16/1948,Rook,14,14,5.0,1970.0,0,0,0,MLB,LB,jim_files,23.0,0.0,0.0
1970,NYG,John Douglas,John,Douglas,LB,51.0,25,74,228,Missouri,9/6/1945,Rook,14,0,3.0,1968.0,0,0,0,LB,LB,john_douglas,13.0,0.0,0.0
1970,NYG,John Douglas,John,Douglas,LB,51.0,25,74,228,Missouri,9/6/1945,Rook,14,0,3.0,1968.0,0,0,0,LB,LB,john_douglas,13.0,0.0,0.0
1970,NYG,John Kirby,John,Kirby,LB,52.0,28,75,230,Nebraska,5/30/1942,6,14,0,3.0,1964.0,0,0,0,LB,LB,john_kirby,28.0,0.0,0.0
1970,NYG,Ray Hickl,Ray,Hickl,LB,57.0,24,74,220,Texas A&M-Kingsville,12/24/1946,1,1,0,0.0,1969.0,0,0,0,LB,LB,ray_hickl,3.0,0.0,0.0
1970,NYJ,Al Atkinson,Al,Atkinson,MLB,62.0,27,74,230,Villanova,7/28/1943,5,14,14,7.0,1965.0,0,0,0,MLB,LB,al_atkinson,45.0,0.0,1.0
1970,NYJ,Paul Crane,Paul,Crane,LB,56.0,26,75,212,Alabama,1/29/1944,4,14,0,3.0,,0,0,0,LB,LB,paul_crane,0.0,0.0,0.0
1970,NYJ,John Ebersole,John,Ebersole,LB,55.0,22,75,234,Penn St.,11/5/1948,Rook,14,0,3.0,1970.0,0,0,0,LB,LB,john_ebersole,30.0,0.0,0.0
1970,NYJ,Dennis Onkotz,Dennis,Onkotz,LB,35.0,22,73,220,Penn St.,2/6/1948,Rook,9,0,3.0,1970.0,0,0,0,LB,LB,dennis_onkotz,3.0,0.0,0.0
1970,OTI,Garland Boyette,Garland,Boyette,MLB,52.0,30,73,238,Grambling St.,3/22/1940,8,13,13,4.0,,0,0,0,MLB,LB,garland_boyette,0.0,0.0,1.0
1970,OTI,Garland Boyette,Garland,Boyette,MLB,52.0,30,73,238,Grambling St.,3/22/1940,8,13,13,4.0,,0,0,0,MLB,LB,garland_boyette,0.0,0.0,1.0
1970,OTI,Claude Harvey,Claude,Harvey,LB,88.0,22,76,225,Prairie View A&M,3/27/1948,Rook,5,0,2.0,,0,0,0,LB,LB,claude_harvey,0.0,0.0,0.0
1970,OTI,Jess Lewis,Jess,Lewis,LB,37.0,23,73,230,Oregon St.,7/28/1947,Rook,10,0,2.0,1970.0,0,0,0,LB,LB,jess_lewis,2.0,0.0,0.0
1970,OTI,Claude Harvey,Claude,Harvey,LB,88.0,22,76,225,Prairie View A&M,3/27/1948,Rook,5,0,2.0,,0,0,0,LB,LB,claude_harvey,0.0,0.0,0.0
1970,OTI,Jess Lewis,Jess,Lewis,LB,37.0,23,73,230,Oregon St.,7/28/1947,Rook,10,0,2.0,1970.0,0,0,0,LB,LB,jess_lewis,2.0,0.0,0.0
1970,OTI,Loyd Wainscott,Loyd,Wainscott,LB,53.0,24,74,235,Texas,10/26/1946,1,11,1,1.0,1969.0,0,0,0,LB,LB,loyd_wainscott,4.0,0.0,0.0
1970,OTI,Loyd Wainscott,Loyd,Wainscott,LB,53.0,24,74,235,Texas,10/26/1946,1,11,1,1.0,1969.0,0,0,0,LB,LB,loyd_wainscott,4.0,0.0,0.0
1970,PHI,Tim Rossovich,Tim,Rossovich,MLB,82.0,24,76,240,USC,3/14/1946,2,14,13,5.0,1968.0,0,0,0,MLB,LB,tim_rossovich,25.0,0.0,1.0
1970,PHI,Carl Gersbach,Carl,Gersbach,LB,69.0,23,73,230,"Duke,West Chester",1/8/1947,Rook,6,0,2.0,,0,0,0,LB,LB,carl_gersbach,0.0,0.0,0.0
1970,PHI,Bill Hobbs,Bill,Hobbs,LB,56.0,24,72,218,Texas A&M,9/18/1946,1,12,0,2.0,1969.0,0,0,0,LB,LB,bill_hobbs,7.0,0.0,0.0
1970,PHI,Jay Johnson,Jay,Johnson,LB,48.0,25,75,230,Texas A&M-Commerce,10/8/1945,1,5,0,2.0,,0,0,0,LB,LB,jay_johnson,0.0,0.0,0.0
1970,PHI,Ike Kelley,Ike,Kelley,LB,51.0,26,71,225,Ohio St.,7/14/1944,4,11,0,2.0,1966.0,0,0,0,LB,LB,ike_kelley,10.0,0.0,0.0
1970,PHI,Dave Lloyd,Dave,Lloyd,MLB,52.0,34,75,247,"Texas Tech,Georgia",11/9/1936,11,12,5,2.0,1959.0,0,0,0,MLB,LB,dave_lloyd,0.0,0.0,0.0
1970,PHI,Dave Lloyd,Dave,Lloyd,MLB,52.0,34,75,247,"Texas Tech,Georgia",11/9/1936,11,12,5,2.0,1959.0,0,0,0,MLB,LB,dave_lloyd,48.0,0.0,1.0
1970,PIT,Chuck Allen,Chuck,Allen,MLB,58.0,31,73,225,Washington,9/7/1939,9,14,14,8.0,1961.0,0,0,0,MLB,LB,chuck_allen,0.0,0.0,0.0
1970,PIT,Chuck Allen,Chuck,Allen,MLB,58.0,31,73,225,Washington,9/7/1939,9,14,14,8.0,1961.0,0,0,0,MLB,LB,chuck_allen,60.0,0.0,2.0
1970,PIT,Henry Davis,Henry,Davis,LB,53.0,28,75,235,Grambling St.,11/8/1942,2,14,4,3.0,1968.0,0,0,0,LB,LB,henry_davis,33.0,0.0,1.0
1970,PIT,Brian Stenger,Brian,Stenger,LB,61.0,23,76,241,Notre Dame,1/16/1947,1,7,0,3.0,,0,0,0,LB,LB,brian_stenger,0.0,0.0,0.0
1970,PIT,Doug Fisher,Doug,Fisher,LB,54.0,23,73,225,San Diego St.,3/10/1947,1,4,0,2.0,1969.0,0,0,0,LB,LB,doug_fisher,3.0,0.0,0.0
1970,PIT,Carl Crennel,Carl,Crennel,LB,31.0,22,73,230,West Virginia,9/14/1948,Rook,3,0,1.0,1970.0,0,0,0,LB,LB,carl_crennel,1.0,0.0,0.0
1970,RAI,Dan Conners,Dan,Conners,MLB,55.0,29,74,230,Miami (FL),2/6/1941,6,10,10,4.0,1964.0,0,0,0,MLB,LB,dan_conners,68.0,0.0,3.0
1970,RAI,Duane Benson,Duane,Benson,LB,50.0,25,74,215,Hamline,8/5/1945,3,14,0,3.0,1967.0,0,0,0,LB,LB,duane_benson,25.0,0.0,0.0
1970,RAI,Gerald Irons,Gerald,Irons,LB,86.0,23,74,230,MD-Eastern Shore,5/2/1947,Rook,14,0,3.0,1970.0,0,0,0,LB,LB,gerald_irons,50.0,0.0,0.0
1970,RAI,Bill Budness,Bill,Budness,LB,48.0,27,74,218,Boston Univ.,1/30/1943,6,14,4,2.0,1964.0,0,0,0,LB,LB,bill_budness,21.0,0.0,0.0
1970,RAI,Carl Weathers,Carl,Weathers,LB,49.0,22,74,220,San Diego St.,1/14/1948,Rook,7,0,2.0,,0,0,0,LB,LB,carl_weathers,0.0,0.0,0.0
1970,RAM,Myron Pottios,Myron,Pottios,MLB,66.0,31,74,232,Notre Dame,1/18/1939,9,14,14,9.0,1961.0,0,0,0,MLB,LB,myron_pottios,62.0,0.0,3.0
1970,RAM,John Pergine,John,Pergine,LB,52.0,24,73,225,Notre Dame,9/13/1946,1,12,0,4.0,1968.0,0,0,0,LB,LB,john_pergine,20.0,0.0,0.0
1970,RAM,Jack Reynolds,Jack,Reynolds,LB,54.0,23,73,232,Tennessee,11/22/1947,Rook,14,0,4.0,1970.0,0,0,0,LB,LB,jack_reynolds,76.0,0.0,2.0
1970,SDG,Bob Babich,Bob,Babich,MLB,60.0,23,74,231,Miami (OH),5/5/1947,1,14,14,7.0,1969.0,0,0,0,MLB,LB,bob_babich,38.0,0.0,0.0
1970,SDG,Jack Protz,Jack,Protz,LB,50.0,22,73,218,"North Carolina,Syracuse",4/14/1948,Rook,14,0,3.0,1970.0,0,0,0,LB,LB,jack_protz,3.0,0.0,0.0
1970,SDG,Rick Redman,Rick,Redman,LB,66.0,27,73,220,Washington,3/7/1943,5,14,1,2.0,1965.0,0,0,0,LB,LB,rick_redman,36.0,0.0,1.0
1970,SFO,Frank Nunley,Frank,Nunley,MLB,57.0,25,74,229,Michigan,10/1/1945,3,14,14,7.0,1967.0,0,0,0,MLB,LB,frank_nunley,47.0,0.0,0.0
1970,SFO,Ed Beard,Ed,Beard,LB,50.0,31,73,226,Tennessee,12/9/1939,5,14,0,3.0,1964.0,0,0,0,LB,LB,ed_beard,27.0,0.0,0.0
1970,SFO,Jim Sniadecki,Jim,Sniadecki,LB,58.0,23,74,230,Indiana,3/23/1947,1,14,3,3.0,1969.0,0,0,0,LB,LB,jim_sniadecki,16.0,0.0,0.0
1970,SFO,Carter Campbell,Carter,Campbell,LB,51.0,23,76,240,Weber St.,9/29/1947,Rook,1,0,0.0,1970.0,0,0,0,LB,LB,carter_campbell,11.0,0.0,0.0
1970,WAS,Marlin McKeever,Marlin,McKeever,MLB,86.0,30,73,235,USC,1/1/1940,9,14,12,5.0,1961.0,0,0,0,MLB,LB,marlin_mckeever,48.0,0.0,1.0
1970,WAS,Rusty Tillman,Rusty,Tillman,LB,67.0,24,74,230,"Arizona,Northern Arizona",2/27/1946,Rook,14,2,2.0,,0,0,0,LB,LB,rusty_tillman,0.0,0.0,0.0
1970,WAS,Tom Roussel,Tom,Roussel,LB,54.0,25,75,235,Southern Miss,1/20/1945,2,14,1,1.0,1968.0,0,0,0,LB,LB,tom_roussel,15.0,0.0,0.0
1971,ATL,Cleo Walker,Cleo,Walker,LB,51.0,23,75,219,Louisville,2/7/1948,1,11,0,3.0,1970.0,0,0,0,LB,LB,cleo_walker,6.0,0.0,0.0
1971,ATL,John Bramlett,John,Bramlett,LB,62.0,30,73,220,Memphis,7/7/1941,6,7,0,2.0,,0,0,0,LB,LB,john_bramlett,0.0,0.0,1.0
1971,ATL,Tommy Nobis,Tommy,Nobis,LB,60.0,28,74,240,Texas,9/20/1943,5,4,4,2.0,1966.0,0,0,0,LB,LB,tommy_nobis,58.0,1.0,5.0
1971,ATL,Grady Allen,Grady,Allen,LB,54.0,25,75,225,Texas A&M,1/1/1946,3,3,0,1.0,,0,0,0,LB,LB,grady_allen,0.0,0.0,0.0
1971,ATL,Rudy Kuechenberg,Rudy,Kuechenberg,LB,59.0,28,72,215,Indiana,2/7/1943,4,3,0,1.0,,0,0,0,LB,LB,rudy_kuechenberg,0.0,0.0,0.0
1971,BUF,Edgar Chandler,Edgar,Chandler,MLB,52.0,25,75,225,Georgia,8/31/1946,3,14,14,4.0,1968.0,0,0,0,MLB,LB,edgar_chandler,20.0,0.0,0.0
1971,BUF,Dick Cunningham,Dick,Cunningham,LB,63.0,27,75,245,Arkansas,10/12/1944,4,5,0,2.0,1966.0,0,0,0,LB,LB,dick_cunningham,15.0,0.0,0.0
1971,BUF,Bill McKinley,Bill,McKinley,LB,55.0,22,74,240,Arizona,1/14/1949,Rook,7,0,2.0,1971.0,0,0,0,LB,LB,bill_mckinley,2.0,0.0,0.0
1971,BUF,Jerald Collins,Jerald,Collins,LB,51.0,24,74,220,Western Michigan,2/1/1947,2,2,0,1.0,,0,0,0,LB,LB,jerald_collins,0.0,0.0,0.0
1971,CHI,Dick Butkus,Dick,Butkus,MLB,51.0,29,75,245,Illinois,12/9/1942,6,14,14,11.0,1965.0,0,0,0,MLB,LB,dick_butkus,82.0,5.0,8.0
1971,CHI,Jimmy Gunn,Jimmy,Gunn,LB,30.0,23,73,220,USC,11/27/1948,1,14,0,4.0,1970.0,0,0,0,LB,LB,jimmy_gunn,22.0,0.0,0.0
1971,CHI,Larry Rowden,Larry,Rowden,LB,53.0,22,74,220,Houston,3/17/1949,Rook,14,0,4.0,1971.0,0,0,0,LB,LB,larry_rowden,5.0,0.0,0.0
1971,CIN,Bill Bergey,Bill,Bergey,MLB,66.0,26,76,243,Arkansas St.,2/9/1945,2,14,14,6.0,1969.0,0,0,0,MLB,LB,bill_bergey,87.0,2.0,5.0
1971,CIN,Doug Adams,Doug,Adams,LB,52.0,22,73,225,Ohio St.,11/3/1949,Rook,11,0,3.0,1971.0,0,0,0,LB,LB,doug_adams,12.0,0.0,0.0
1971,CIN,Larry Ely,Larry,Ely,LB,59.0,24,73,230,Iowa,12/19/1947,1,6,0,3.0,1970.0,0,0,0,LB,LB,larry_ely,10.0,0.0,0.0
1971,CIN,Bill Peterson,Bill,Peterson,LB,53.0,26,75,230,San Jose St.,6/6/1945,3,14,1,2.0,,0,0,0,LB,LB,bill_peterson,0.0,0.0,0.0
1971,CLE,Dale Lindsey,Dale,Lindsey,MLB,51.0,28,74,223,"Kentucky,Western Kentucky",1/18/1943,6,14,10,6.0,1965.0,0,0,0,MLB,LB,dale_lindsey,35.0,0.0,0.0
1971,CLE,Charlie Hall,Charlie,Hall,LB,59.0,23,75,220,Houston,12/2/1948,Rook,14,0,3.0,1971.0,0,0,0,LB,LB,charlie_hall,13.0,0.0,0.0
1971,CLE,Charlie Hall,Charlie,Hall,LB,59.0,23,75,220,Houston,12/2/1948,Rook,14,0,3.0,1971.0,0,0,0,LB,LB,charlie_hall,48.0,0.0,0.0
1971,CLE,Charlie Hall,Charlie,Hall,LB,59.0,23,75,220,Houston,12/2/1948,Rook,14,0,3.0,1971.0,0,0,0,LB,LB,charlie_hall,0.0,0.0,0.0
1971,CLE,Rick Kingrea,Rick,Kingrea,LB,58.0,22,73,233,Tulane,7/18/1949,Rook,14,1,1.0,1971.0,0,0,0,LB,LB,rick_kingrea,17.0,0.0,0.0
1971,CLT,Mike Curtis,Mike,Curtis,MLB,32.0,28,75,232,Duke,3/27/1943,6,13,12,12.0,1965.0,0,0,0,MLB,LB,mike_curtis,79.0,1.0,4.0
