Year,Season_Team,Player_Name,First_Name,Last_Name,Position,Jersey,Age,Height,Weight,College,BirthDate,Years_Pro,Games,Games_Started,AV,Draft_Year,POVR,PID,PAM,Position_Normalized,Position_Group,lookup_key,wAV,AP1,PB
1970,DET,Rocky Freitas,Rocky,Freitas,RT,76.0,25,78,270,Oregon St.,9/7/1945,2,14,14,8.0,1967.0,0,0,0,RT,OL,rocky_freitas,56.0,0.0,1.0
1970,DET,Frank Gallagher,Frank,Gallagher,RG,68.0,27,74,245,North Carolina,3/2/1943,3,14,14,8.0,,0,0,0,RG,OL,frank_gallagher,0.0,0.0,0.0
1970,DET,Roger Shoals,Roger,Shoals,LT,73.0,32,76,260,Maryland,12/13/1938,7,14,14,8.0,1961.0,0,0,0,LT,OL,roger_shoals,32.0,0.0,0.0
1970,DET,Roger Shoals,Roger,Shoals,LT,73.0,32,76,260,Maryland,12/13/1938,7,14,14,8.0,1961.0,0,0,0,LT,OL,roger_shoals,32.0,0.0,0.0
1970,DET,Chuck Walton,Chuck,Walton,LG,63.0,29,75,253,Iowa St.,7/7/1941,3,14,14,8.0,1963.0,0,0,0,LG,OL,chuck_walton,38.0,0.0,0.0
1970,DET,Bill Cottrell,Bill,Cottrell,T,52.0,26,76,255,Delaware Valley,9/18/1944,3,10,0,4.0,,0,0,0,T,OL,bill_cottrell,0.0,0.0,0.0
1970,DET,Bob Kowalkowski,Bob,Kowalkowski,G,66.0,27,75,240,Virginia,11/5/1943,4,10,0,4.0,1965.0,0,0,0,G,OL,bob_kowalkowski,47.0,0.0,0.0
1970,DET,Jim Yarbrough,Jim,Yarbrough,T,75.0,24,77,265,Florida,10/28/1946,1,12,0,4.0,1969.0,0,0,0,T,OL,jim_yarbrough,39.0,0.0,0.0
1970,DET,Rocky Rasley,Rocky,Rasley,G,67.0,23,75,250,Oregon St.,4/27/1947,1,8,0,3.0,1969.0,0,0,0,G,OL,rocky_rasley,19.0,0.0,0.0
1970,GNB,Gale Gillingham,Gale,Gillingham,RG,68.0,26,75,255,Minnesota,2/3/1944,4,14,14,9.0,1966.0,0,0,0,RG,OL,gale_gillingham,52.0,1.0,5.0
1970,GNB,Bill Lueck,Bill,Lueck,LG,62.0,24,75,250,Arizona,4/7/1946,2,14,14,5.0,1968.0,0,0,0,LG,OL,bill_lueck,33.0,0.0,0.0
1970,GNB,Francis Peay,Francis,Peay,LT,71.0,26,77,250,"Arizona,Cameron,Missouri",5/23/1944,4,14,12,4.0,1966.0,0,0,0,LT,OL,francis_peay,27.0,0.0,0.0
1970,GNB,Ken Bowman,Ken,Bowman,C,57.0,28,75,230,Wisconsin,12/15/1942,6,10,10,3.0,1964.0,0,0,0,C,OL,ken_bowman,41.0,0.0,0.0
1970,GNB,Dick Himes,Dick,Himes,RT,72.0,24,76,244,Ohio St.,5/25/1946,2,11,9,3.0,1968.0,0,0,0,RT,OL,dick_himes,37.0,0.0,0.0
1970,GNB,Forrest Gregg,Forrest,Gregg,T,75.0,37,76,249,SMU,10/18/1933,14,14,4,2.0,1956.0,0,0,0,T,OL,forrest_gregg,96.0,7.0,9.0
1970,GNB,Bill Hayhoe,Bill,Hayhoe,T,77.0,24,80,258,USC,9/6/1946,1,13,3,2.0,1969.0,0,0,0,T,OL,bill_hayhoe,15.0,0.0,0.0
1970,GNB,Malcolm Walker,Malcolm,Walker,C,54.0,27,76,250,Rice,5/24/1943,4,11,4,2.0,1965.0,0,0,0,C,OL,malcolm_walker,22.0,0.0,0.0
1970,GNB,Dave Bradley,Dave,Bradley,G,61.0,23,76,245,Penn St.,2/13/1947,1,4,0,1.0,1969.0,0,0,0,G,OL,dave_bradley,6.0,0.0,0.0
1970,KAN,Jim Tyrer,Jim,Tyrer,LT,77.0,31,78,280,Ohio St.,2/25/1939,9,14,14,13.0,1961.0,0,0,0,LT,OL,jim_tyrer,107.0,6.0,9.0
1970,KAN,Ed Budde,Ed,Budde,LG,71.0,30,77,265,Michigan St.,11/2/1940,7,14,14,9.0,1963.0,0,0,0,LG,OL,ed_budde,85.0,2.0,7.0
1970,KAN,Dave Hill,Dave,Hill,RT,73.0,29,77,260,Auburn,2/1/1941,7,14,14,7.0,1963.0,0,0,0,RT,OL,dave_hill,53.0,0.0,0.0
1970,KAN,Mo Moorman,Mo,Moorman,RG,76.0,25,77,252,"Kentucky,Texas A&M",7/24/1945,2,13,13,6.0,1968.0,0,0,0,RG,OL,mo_moorman,31.0,0.0,0.0
1970,KAN,E.J. Holub,E.J.,Holub,C,55.0,32,76,236,Texas Tech,1/5/1938,9,14,6,4.0,1961.0,0,0,0,C,OL,e.j._holub,71.0,2.0,5.0
1970,KAN,Jack Rudnay,Jack,Rudnay,C,58.0,23,75,240,Northwestern,11/20/1947,Rook,14,8,4.0,1969.0,0,0,0,C,OL,jack_rudnay,64.0,0.0,4.0
1970,KAN,Sid Smith,Sid,Smith,T,70.0,22,76,260,USC,7/6/1948,Rook,14,0,4.0,1970.0,0,0,0,T,OL,sid_smith,11.0,0.0,0.0
1970,KAN,Sid Smith,Sid,Smith,T,70.0,22,76,260,USC,7/6/1948,Rook,14,0,4.0,1970.0,0,0,0,T,OL,sid_smith,0.0,0.0,0.0
1970,KAN,George Daney,George,Daney,G,60.0,24,76,240,Texas-El Paso,9/2/1946,2,14,1,2.0,1968.0,0,0,0,G,OL,george_daney,19.0,0.0,0.0
1970,KAN,Mike Oriard,Mike,Oriard,C,50.0,22,76,223,Notre Dame,5/26/1948,Rook,1,0,0.0,1970.0,0,0,0,C,OL,mike_oriard,8.0,0.0,0.0
1970,MIA,Doug Crusan,Doug,Crusan,LT,77.0,24,77,250,Indiana,7/26/1946,2,14,14,8.0,1968.0,0,0,0,LT,OL,doug_crusan,31.0,0.0,0.0
1970,MIA,Norm Evans,Norm,Evans,RT,73.0,28,77,250,TCU,9/28/1942,5,14,14,8.0,1965.0,0,0,0,RT,OL,norm_evans,69.0,0.0,2.0
1970,MIA,Larry Little,Larry,Little,RG,66.0,25,73,265,Bethune-Cookman,11/2/1945,3,14,14,8.0,,0,0,0,RG,OL,larry_little,0.0,0.0,0.0
1970,MIA,Bob DeMarco,Bob,DeMarco,C,61.0,32,74,248,"Indiana,Dayton",9/16/1938,9,11,11,6.0,1960.0,0,0,0,C,OL,bob_demarco,75.0,1.0,3.0
1970,MIA,Maxie Williams,Maxie,Williams,LG,78.0,30,76,250,Southeastern Louisiana,6/28/1940,5,13,9,6.0,1965.0,0,0,0,LG,OL,maxie_williams,26.0,0.0,0.0
1970,MIA,Bob Kuechenberg,Bob,Kuechenberg,LG,67.0,23,74,253,Notre Dame,10/14/1947,Rook,14,5,4.0,1969.0,0,0,0,LG,OL,bob_kuechenberg,85.0,1.0,6.0
1970,MIA,Wayne Moore,Wayne,Moore,T,79.0,25,78,265,Lamar,8/17/1945,1,14,0,4.0,,0,0,0,T,OL,wayne_moore,0.0,0.0,1.0
1970,MIA,Jim Langer,Jim,Langer,G,62.0,22,74,250,South Dakota St.,5/16/1948,Rook,6,0,3.0,,0,0,0,G,OL,jim_langer,0.0,0.0,0.0
1970,MIA,Carl Mauck,Carl,Mauck,C,60.0,23,76,243,Southern Illinois,7/7/1947,1,3,3,2.0,1969.0,0,0,0,C,OL,carl_mauck,52.0,0.0,0.0
1970,MIN,Milt Sunde,Milt,Sunde,RG,64.0,28,74,250,Minnesota,2/1/1942,6,14,14,7.0,1964.0,0,0,0,RG,OL,milt_sunde,48.0,0.0,1.0
1970,MIN,Mick Tingelhoff,Mick,Tingelhoff,C,53.0,30,74,237,Nebraska,5/22/1940,8,14,14,7.0,,0,0,0,C,OL,mick_tingelhoff,0.0,0.0,0.0
1970,MIN,Ron Yary,Ron,Yary,RT,73.0,24,77,255,"Cerritos (CA),USC",7/16/1946,2,14,14,7.0,1968.0,0,0,0,RT,OL,ron_yary,104.0,6.0,7.0
1970,MIN,Grady Alderman,Grady,Alderman,LT,67.0,32,74,247,Detroit Mercy,12/10/1938,10,14,11,6.0,1960.0,0,0,0,LT,OL,grady_alderman,79.0,0.0,6.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,30.0,0.0,0.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,0.0,0.0,0.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,0.0,0.0,0.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,21.0,0.0,0.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,0.0,0.0,0.0
1970,MIN,Steve Smith,Steve,Smith,T,74.0,26,74,250,Michigan,5/29/1944,4,14,0,4.0,1966.0,0,0,0,T,OL,steve_smith,23.0,0.0,1.0
1970,MIN,Jim Vellone,Jim,Vellone,LG,63.0,26,75,255,USC,8/20/1944,4,11,8,4.0,,0,0,0,LG,OL,jim_vellone,0.0,0.0,0.0
1970,MIN,Ed White,Ed,White,LG,62.0,23,73,269,California,4/4/1947,1,14,6,4.0,1969.0,0,0,0,LG,OL,ed_white,0.0,0.0,0.0
1970,MIN,Ed White,Ed,White,LG,62.0,23,73,269,California,4/4/1947,1,14,6,4.0,1969.0,0,0,0,LG,OL,ed_white,87.0,0.0,4.0
1970,MIN,Ed White,Ed,White,LG,62.0,23,73,269,California,4/4/1947,1,14,6,4.0,1969.0,0,0,0,LG,OL,ed_white,0.0,0.0,0.0
1970,MIN,Doug Davis,Doug,Davis,T,71.0,26,76,255,Kentucky,7/2/1944,4,12,3,2.0,1966.0,0,0,0,T,OL,doug_davis,22.0,0.0,0.0
1970,NOR,Jake Kupp,Jake,Kupp,LG,50.0,29,75,248,Washington,3/12/1941,6,14,14,5.0,1964.0,0,0,0,LG,OL,jake_kupp,47.0,0.0,1.0
1970,NOR,Errol Linden,Errol,Linden,RT,70.0,33,77,258,Houston,10/21/1937,9,14,14,5.0,1961.0,0,0,0,RT,OL,errol_linden,43.0,0.0,0.0
1970,NOR,Don Talbert,Don,Talbert,LT,72.0,31,77,255,Texas,3/1/1939,8,14,14,5.0,1961.0,0,0,0,LT,OL,don_talbert,27.0,0.0,0.0
1970,NOR,Don Talbert,Don,Talbert,LT,72.0,31,77,255,Texas,3/1/1939,8,14,14,5.0,1961.0,0,0,0,LT,OL,don_talbert,27.0,0.0,0.0
1970,NOR,Jerry Sturm,Jerry,Sturm,C,73.0,34,75,260,Illinois,12/31/1936,9,10,10,3.0,,0,0,0,C,OL,jerry_sturm,0.0,0.0,1.0
1970,NOR,Mike Richey,Mike,Richey,T,75.0,23,76,263,North Carolina,1/30/1947,1,5,0,2.0,1969.0,0,0,0,T,OL,mike_richey,4.0,0.0,0.0
1970,NOR,John Shinners,John,Shinners,G,67.0,23,75,255,Xavier (OH),3/1/1947,1,9,4,2.0,1969.0,0,0,0,G,OL,john_shinners,30.0,0.0,0.0
1970,NOR,Doug Sutherland,Doug,Sutherland,G,60.0,22,75,250,Wisconsin–Superior,8/1/1948,Rook,10,0,2.0,1970.0,0,0,0,G,OL,doug_sutherland,51.0,0.0,0.0
1970,NOR,Mike Taylor,Mike,Taylor,T,77.0,25,76,255,USC,5/5/1945,2,11,0,2.0,1968.0,0,0,0,T,OL,mike_taylor,12.0,0.0,0.0
